freq,c_dest,purpose,duration,age,unit,geo,TIME_PERIOD,OBS_VALUE
A,DOM,TOTAL,N1-3,Y15-24,NR,CY,2017,79351
A,DOM,TOTAL,N1-3,Y15-24,NR,CY,2018,62863
A,DOM,TOTAL,N1-3,Y15-24,NR,CY,2019,79627
A,DOM,TOTAL,N1-3,Y15-24,NR,CY,2020,105274
A,DOM,TOTAL,N1-3,Y15-24,NR,CY,2021,82568
A,DOM,TOTAL,N1-3,Y15-24,NR,CY,2022,86947
A,DOM,TOTAL,N1-3,Y15-24,NR,CZ,2012,2344392
A,DOM,TOTAL,N1-3,Y15-24,NR,CZ,2013,2063810
A,DOM,TOTAL,N1-3,Y15-24,NR,CZ,2014,2135207
A,DOM,TOTAL,N1-3,Y15-24,NR,CZ,2015,1611385
A,DOM,TOTAL,N1-3,Y15-24,NR,CZ,2016,1719011
A,DOM,TOTAL,N1-3,Y15-24,NR,CZ,2017,2045719
A,DOM,TOTAL,N1-3,Y15-24,NR,CZ,2018,1701905
A,DOM,TOTAL,N1-3,Y15-24,NR,CZ,2019,1671070
A,DOM,TOTAL,N1-3,Y15-24,NR,CZ,2020,1099707
A,DOM,TOTAL,N1-3,Y15-24,NR,CZ,2021,1290770
A,DOM,TOTAL,N1-3,Y15-24,NR,CZ,2022,2112782
A,DOM,TOTAL,N1-3,Y15-24,NR,DE,2012,17068439
A,DOM,TOTAL,N1-3,Y15-24,NR,DE,2013,18614367
A,DOM,TOTAL,N1-3,Y15-24,NR,DE,2014,16565440
A,DOM,TOTAL,N1-3,Y15-24,NR,DE,2015,19427329
A,DOM,TOTAL,N1-3,Y15-24,NR,DE,2016,17698937
A,DOM,TOTAL,N1-3,Y15-24,NR,DE,2017,15365823
A,DOM,TOTAL,N1-3,Y15-24,NR,DE,2018,13933815
A,DOM,TOTAL,N1-3,Y15-24,NR,DE,2019,17060863
A,DOM,TOTAL,N1-3,Y15-24,NR,DE,2020,10739132
A,DOM,TOTAL,N1-3,Y15-24,NR,DE,2021,15024927
A,DOM,TOTAL,N1-3,Y15-24,NR,DE,2022,10627250
A,DOM,TOTAL,N1-3,Y15-24,NR,DK,2012,5244774
A,DOM,TOTAL,N1-3,Y15-24,NR,DK,2013,4921274
A,DOM,TOTAL,N1-3,Y15-24,NR,DK,2014,5149145
A,DOM,TOTAL,N1-3,Y15-24,NR,DK,2015,3705240
A,DOM,TOTAL,N1-3,Y15-24,NR,DK,2016,4730516
A,DOM,TOTAL,N1-3,Y15-24,NR,DK,2017,3436940
A,DOM,TOTAL,N1-3,Y15-24,NR,DK,2018,1185020
A,DOM,TOTAL,N1-3,Y15-24,NR,DK,2019,2684521
A,DOM,TOTAL,N1-3,Y15-24,NR,DK,2020,2423564
A,DOM,TOTAL,N1-3,Y15-24,NR,DK,2021,1573576
A,DOM,TOTAL,N1-3,Y15-24,NR,EA20,2012,60231947
A,DOM,TOTAL,N1-3,Y15-24,NR,EA20,2013,59427189
A,DOM,TOTAL,N1-3,Y15-24,NR,EA20,2014,56293593
A,DOM,TOTAL,N1-3,Y15-24,NR,EA20,2015,52088223
A,DOM,TOTAL,N1-3,Y15-24,NR,EA20,2016,53722074
A,DOM,TOTAL,N1-3,Y15-24,NR,EA20,2017,59272540
A,DOM,TOTAL,N1-3,Y15-24,NR,EA20,2018,56759107
A,DOM,TOTAL,N1-3,Y15-24,NR,EA20,2019,59975714
A,DOM,TOTAL,N1-3,Y15-24,NR,EA20,2020,36981562
A,DOM,TOTAL,N1-3,Y15-24,NR,EA20,2021,48266802
A,DOM,TOTAL,N1-3,Y15-24,NR,EA20,2022,41966763
A,DOM,TOTAL,N1-3,Y15-24,NR,EE,2012,308498
A,DOM,TOTAL,N1-3,Y15-24,NR,EE,2013,292142
A,DOM,TOTAL,N1-3,Y15-24,NR,EE,2014,503057
A,DOM,TOTAL,N1-3,Y15-24,NR,EE,2015,436714
A,DOM,TOTAL,N1-3,Y15-24,NR,EE,2016,585519
A,DOM,TOTAL,N1-3,Y15-24,NR,EE,2017,592313
A,DOM,TOTAL,N1-3,Y15-24,NR,EE,2018,707602
A,DOM,TOTAL,N1-3,Y15-24,NR,EE,2019,605372
A,DOM,TOTAL,N1-3,Y15-24,NR,EE,2020,290788
A,DOM,TOTAL,N1-3,Y15-24,NR,EE,2021,339436
A,DOM,TOTAL,N1-3,Y15-24,NR,EE,2022,397793
A,DOM,TOTAL,N1-3,Y15-24,NR,EL,2012,301163
A,DOM,TOTAL,N1-3,Y15-24,NR,EL,2013,142195
A,DOM,TOTAL,N1-3,Y15-24,NR,EL,2014,199401
A,DOM,TOTAL,N1-3,Y15-24,NR,EL,2015,173410
A,DOM,TOTAL,N1-3,Y15-24,NR,EL,2016,138811
A,DOM,TOTAL,N1-3,Y15-24,NR,EL,2017,149609
A,DOM,TOTAL,N1-3,Y15-24,NR,EL,2018,167139
A,DOM,TOTAL,N1-3,Y15-24,NR,EL,2019,158007
A,DOM,TOTAL,N1-3,Y15-24,NR,EL,2020,123247
A,DOM,TOTAL,N1-3,Y15-24,NR,EL,2021,144884
A,DOM,TOTAL,N1-3,Y15-24,NR,EL,2022,157801
A,DOM,TOTAL,N1-3,Y15-24,NR,ES,2012,8421871
A,DOM,TOTAL,N1-3,Y15-24,NR,ES,2013,8904614
A,DOM,TOTAL,N1-3,Y15-24,NR,ES,2014,7537627
A,DOM,TOTAL,N1-3,Y15-24,NR,ES,2015,10442135
A,DOM,TOTAL,N1-3,Y15-24,NR,ES,2016,12611573
A,DOM,TOTAL,N1-3,Y15-24,NR,ES,2017,13342441
A,DOM,TOTAL,N1-3,Y15-24,NR,ES,2018,13380355
A,DOM,TOTAL,N1-3,Y15-24,NR,ES,2019,12865449
A,DOM,TOTAL,N1-3,Y15-24,NR,ES,2020,8562308
A,DOM,TOTAL,N1-3,Y15-24,NR,ES,2021,12270875
A,DOM,TOTAL,N1-3,Y15-24,NR,ES,2022,9874005
A,DOM,TOTAL,N1-3,Y15-24,NR,EU27_2020,2012,79981295
A,DOM,TOTAL,N1-3,Y15-24,NR,EU27_2020,2013,77337217
A,DOM,TOTAL,N1-3,Y15-24,NR,EU27_2020,2014,74021891
A,DOM,TOTAL,N1-3,Y15-24,NR,EU27_2020,2015,67800330
A,DOM,TOTAL,N1-3,Y15-24,NR,EU27_2020,2016,70448922
A,DOM,TOTAL,N1-3,Y15-24,NR,EU27_2020,2017,74765826
A,DOM,TOTAL,N1-3,Y15-24,NR,EU27_2020,2018,69760048
A,DOM,TOTAL,N1-3,Y15-24,NR,EU27_2020,2019,74888606
A,DOM,TOTAL,N1-3,Y15-24,NR,EU27_2020,2020,50438002
A,DOM,TOTAL,N1-3,Y15-24,NR,EU27_2020,2021,60535010
A,DOM,TOTAL,N1-3,Y15-24,NR,EU27_2020,2022,57809062
A,DOM,TOTAL,N1-3,Y15-24,NR,FI,2012,4825903
A,DOM,TOTAL,N1-3,Y15-24,NR,FI,2013,4558893
A,DOM,TOTAL,N1-3,Y15-24,NR,FI,2014,4344877
A,DOM,TOTAL,N1-3,Y15-24,NR,FI,2015,4196505
A,DOM,TOTAL,N1-3,Y15-24,NR,FI,2016,4178238
A,DOM,TOTAL,N1-3,Y15-24,NR,FI,2017,4347229
A,DOM,TOTAL,N1-3,Y15-24,NR,FI,2018,3722299
A,DOM,TOTAL,N1-3,Y15-24,NR,FI,2019,3570824
A,DOM,TOTAL,N1-3,Y15-24,NR,FI,2020,2424611
A,DOM,TOTAL,N1-3,Y15-24,NR,FI,2021,3780881
A,DOM,TOTAL,N1-3,Y15-24,NR,FI,2022,3097646
A,DOM,TOTAL,N1-3,Y15-24,NR,FR,2012,16385552
A,DOM,TOTAL,N1-3,Y15-24,NR,FR,2013,16111161
A,DOM,TOTAL,N1-3,Y15-24,NR,FR,2014,16667214
A,DOM,TOTAL,N1-3,Y15-24,NR,FR,2015,8579000
A,DOM,TOTAL,N1-3,Y15-24,NR,FR,2016,8833871
A,DOM,TOTAL,N1-3,Y15-24,NR,FR,2017,15396876
A,DOM,TOTAL,N1-3,Y15-24,NR,FR,2018,14488131
A,DOM,TOTAL,N1-3,Y15-24,NR,FR,2019,14777444
A,DOM,TOTAL,N1-3,Y15-24,NR,FR,2020,6966075
A,DOM,TOTAL,N1-3,Y15-24,NR,FR,2021,6883484
A,DOM,TOTAL,N1-3,Y15-24,NR,FR,2022,8377969
A,DOM,TOTAL,N1-3,Y15-24,NR,HR,2012,830036
A,DOM,TOTAL,N1-3,Y15-24,NR,HR,2013,832974
A,DOM,TOTAL,N1-3,Y15-24,NR,HR,2014,720135
A,DOM,TOTAL,N1-3,Y15-24,NR,HR,2015,374494
A,DOM,TOTAL,N1-3,Y15-24,NR,HR,2016,275094
A,DOM,TOTAL,N1-3,Y15-24,NR,HR,2017,288929
A,DOM,TOTAL,N1-3,Y15-24,NR,HR,2018,200119
A,DOM,TOTAL,N1-3,Y15-24,NR,HR,2019,282447
A,DOM,TOTAL,N1-3,Y15-24,NR,HR,2020,210336
A,DOM,TOTAL,N1-3,Y15-24,NR,HR,2021,239374
A,DOM,TOTAL,N1-3,Y15-24,NR,HR,2022,214840
A,DOM,TOTAL,N1-3,Y15-24,NR,HU,2012,1563786
A,DOM,TOTAL,N1-3,Y15-24,NR,HU,2013,1110398
A,DOM,TOTAL,N1-3,Y15-24,NR,HU,2014,1287486
A,DOM,TOTAL,N1-3,Y15-24,NR,HU,2015,1431383
A,DOM,TOTAL,N1-3,Y15-24,NR,HU,2016,1173174
A,DOM,TOTAL,N1-3,Y15-24,NR,HU,2017,1079225
A,DOM,TOTAL,N1-3,Y15-24,NR,HU,2018,1091833
A,DOM,TOTAL,N1-3,Y15-24,NR,HU,2019,1237434
A,DOM,TOTAL,N1-3,Y15-24,NR,HU,2020,639181
A,DOM,TOTAL,N1-3,Y15-24,NR,HU,2021,726387
A,DOM,TOTAL,N1-3,Y15-24,NR,HU,2022,854474
A,DOM,TOTAL,N1-3,Y15-24,NR,IE,2012,439339
A,DOM,TOTAL,N1-3,Y15-24,NR,IE,2013,478415
A,DOM,TOTAL,N1-3,Y15-24,NR,IE,2014,427875
A,DOM,TOTAL,N1-3,Y15-24,NR,IE,2015,439348
A,DOM,TOTAL,N1-3,Y15-24,NR,IE,2016,532243
A,DOM,TOTAL,N1-3,Y15-24,NR,IE,2017,590873
A,DOM,TOTAL,N1-3,Y15-24,NR,IE,2018,745421
A,DOM,TOTAL,N1-3,Y15-24,NR,IE,2019,745765
A,DOM,TOTAL,N1-3,Y15-24,NR,IE,2020,529276
A,DOM,TOTAL,N1-3,Y15-24,NR,IE,2021,320380
A,DOM,TOTAL,N1-3,Y15-24,NR,IE,2022,834623
A,DOM,TOTAL,N1-3,Y15-24,NR,IT,2012,3263759
A,DOM,TOTAL,N1-3,Y15-24,NR,IT,2013,1597217
A,DOM,TOTAL,N1-3,Y15-24,NR,IT,2014,2231930
A,DOM,TOTAL,N1-3,Y15-24,NR,IT,2015,1453401
A,DOM,TOTAL,N1-3,Y15-24,NR,IT,2016,2111176
A,DOM,TOTAL,N1-3,Y15-24,NR,IT,2017,1978594
A,DOM,TOTAL,N1-3,Y15-24,NR,IT,2018,2818447
A,DOM,TOTAL,N1-3,Y15-24,NR,IT,2019,2567336
A,DOM,TOTAL,N1-3,Y15-24,NR,IT,2020,1623124
A,DOM,TOTAL,N1-3,Y15-24,NR,IT,2021,1176467
A,DOM,TOTAL,N1-3,Y15-24,NR,IT,2022,1618653
A,DOM,TOTAL,N1-3,Y15-24,NR,LT,2012,362353
A,DOM,TOTAL,N1-3,Y15-24,NR,LT,2013,370258
A,DOM,TOTAL,N1-3,Y15-24,NR,LT,2014,351827
A,DOM,TOTAL,N1-3,Y15-24,NR,LT,2015,357597
A,DOM,TOTAL,N1-3,Y15-24,NR,LT,2016,345122
A,DOM,TOTAL,N1-3,Y15-24,NR,LT,2017,343445
A,DOM,TOTAL,N1-3,Y15-24,NR,LT,2018,349423
A,DOM,TOTAL,N1-3,Y15-24,NR,LT,2019,408465
A,DOM,TOTAL,N1-3,Y15-24,NR,LT,2020,354485
A,DOM,TOTAL,N1-3,Y15-24,NR,LT,2021,423099
A,DOM,TOTAL,N1-3,Y15-24,NR,LT,2022,464274
A,DOM,TOTAL,N1-3,Y15-24,NR,LU,2012,23918
A,DOM,TOTAL,N1-3,Y15-24,NR,LU,2013,32376
A,DOM,TOTAL,N1-3,Y15-24,NR,LU,2014,
A,DOM,TOTAL,N1-3,Y15-24,NR,LU,2015,
A,DOM,TOTAL,N1-3,Y15-24,NR,LU,2016,
A,DOM,TOTAL,N1-3,Y15-24,NR,LU,2017,10970
A,DOM,TOTAL,N1-3,Y15-24,NR,LU,2018,9697
A,DOM,TOTAL,N1-3,Y15-24,NR,LU,2019,7177
A,DOM,TOTAL,N1-3,Y15-24,NR,LU,2020,25344
A,DOM,TOTAL,N1-3,Y15-24,NR,LU,2021,27354
A,DOM,TOTAL,N1-3,Y15-24,NR,LU,2022,21626
A,DOM,TOTAL,N1-3,Y15-24,NR,LV,2012,562795
A,DOM,TOTAL,N1-3,Y15-24,NR,LV,2013,467090
A,DOM,TOTAL,N1-3,Y15-24,NR,LV,2014,468245
A,DOM,TOTAL,N1-3,Y15-24,NR,LV,2015,394310
A,DOM,TOTAL,N1-3,Y15-24,NR,LV,2016,445841
A,DOM,TOTAL,N1-3,Y15-24,NR,LV,2017,343387
A,DOM,TOTAL,N1-3,Y15-24,NR,LV,2018,316134
A,DOM,TOTAL,N1-3,Y15-24,NR,LV,2019,257975
A,DOM,TOTAL,N1-3,Y15-24,NR,LV,2020,87351
A,DOM,TOTAL,N1-3,Y15-24,NR,LV,2021,277719
A,DOM,TOTAL,N1-3,Y15-24,NR,LV,2022,272182
A,DOM,TOTAL,N1-3,Y15-24,NR,ME,2016,101007
A,DOM,TOTAL,N1-3,Y15-24,NR,ME,2017,92434
A,DOM,TOTAL,N1-3,Y15-24,NR,MK,2019,13585
A,DOM,TOTAL,N1-3,Y15-24,NR,MK,2020,17715
A,DOM,TOTAL,N1-3,Y15-24,NR,MK,2021,17586
A,DOM,TOTAL,N1-3,Y15-24,NR,MT,2012,31446
A,DOM,TOTAL,N1-3,Y15-24,NR,MT,2013,36633
A,DOM,TOTAL,N1-3,Y15-24,NR,MT,2014,36827
A,DOM,TOTAL,N1-3,Y15-24,NR,MT,2015,30723
A,DOM,TOTAL,N1-3,Y15-24,NR,MT,2016,90220
A,DOM,TOTAL,N1-3,Y15-24,NR,MT,2017,31072
A,DOM,TOTAL,N1-3,Y15-24,NR,MT,2018,33229
A,DOM,TOTAL,N1-3,Y15-24,NR,MT,2019,36443
A,DOM,TOTAL,N1-3,Y15-24,NR,MT,2020,52371
A,DOM,TOTAL,N1-3,Y15-24,NR,MT,2021,40954
A,DOM,TOTAL,N1-3,Y15-24,NR,MT,2022,40314
A,DOM,TOTAL,N1-3,Y15-24,NR,NL,2012,4371525
A,DOM,TOTAL,N1-3,Y15-24,NR,NL,2013,3793875
A,DOM,TOTAL,N1-3,Y15-24,NR,NL,2014,3353650
A,DOM,TOTAL,N1-3,Y15-24,NR,NL,2015,2896558
A,DOM,TOTAL,N1-3,Y15-24,NR,NL,2016,2786056
A,DOM,TOTAL,N1-3,Y15-24,NR,NL,2017,3224921
A,DOM,TOTAL,N1-3,Y15-24,NR,NL,2018,2715627
A,DOM,TOTAL,N1-3,Y15-24,NR,NL,2019,3112449
A,DOM,TOTAL,N1-3,Y15-24,NR,NL,2020,2409904
A,DOM,TOTAL,N1-3,Y15-24,NR,NL,2021,4115224
A,DOM,TOTAL,N1-3,Y15-24,NR,NL,2022,2253098
A,DOM,TOTAL,N1-3,Y15-24,NR,NO,2013,1140993
A,DOM,TOTAL,N1-3,Y15-24,NR,NO,2014,1355493
A,DOM,TOTAL,N1-3,Y15-24,NR,NO,2015,1052989
A,DOM,TOTAL,N1-3,Y15-24,NR,NO,2016,1030905
A,DOM,TOTAL,N1-3,Y15-24,NR,NO,2017,1124232
A,DOM,TOTAL,N1-3,Y15-24,NR,NO,2018,1699309
A,DOM,TOTAL,N1-3,Y15-24,NR,NO,2021,1578935
A,DOM,TOTAL,N1-3,Y15-24,NR,PL,2012,4778828
A,DOM,TOTAL,N1-3,Y15-24,NR,PL,2013,4168920
A,DOM,TOTAL,N1-3,Y15-24,NR,PL,2014,3622498
A,DOM,TOTAL,N1-3,Y15-24,NR,PL,2015,3376188
A,DOM,TOTAL,N1-3,Y15-24,NR,PL,2016,3794178
A,DOM,TOTAL,N1-3,Y15-24,NR,PL,2017,4008058
A,DOM,TOTAL,N1-3,Y15-24,NR,PL,2018,4168807
A,DOM,TOTAL,N1-3,Y15-24,NR,PL,2019,4024524
A,DOM,TOTAL,N1-3,Y15-24,NR,PL,2020,2332633
A,DOM,TOTAL,N1-3,Y15-24,NR,PL,2021,2680037
A,DOM,TOTAL,N1-3,Y15-24,NR,PL,2022,3487090
A,DOM,TOTAL,N1-3,Y15-24,NR,PT,2012,984763
A,DOM,TOTAL,N1-3,Y15-24,NR,PT,2013,1096524
A,DOM,TOTAL,N1-3,Y15-24,NR,PT,2014,1089934
A,DOM,TOTAL,N1-3,Y15-24,NR,PT,2015,1084478
A,DOM,TOTAL,N1-3,Y15-24,NR,PT,2016,1047519
A,DOM,TOTAL,N1-3,Y15-24,NR,PT,2017,1291781
A,DOM,TOTAL,N1-3,Y15-24,NR,PT,2018,1267018
A,DOM,TOTAL,N1-3,Y15-24,NR,PT,2019,1439311
A,DOM,TOTAL,N1-3,Y15-24,NR,PT,2020,993635
A,DOM,TOTAL,N1-3,Y15-24,NR,PT,2021,1078182
A,DOM,TOTAL,N1-3,Y15-24,NR,PT,2022,1377813
A,DOM,TOTAL,N1-3,Y15-24,NR,RO,2012,1590087
A,DOM,TOTAL,N1-3,Y15-24,NR,RO,2013,1591075
A,DOM,TOTAL,N1-3,Y15-24,NR,RO,2014,1602108
A,DOM,TOTAL,N1-3,Y15-24,NR,RO,2015,1569685
A,DOM,TOTAL,N1-3,Y15-24,NR,RO,2016,1614595
A,DOM,TOTAL,N1-3,Y15-24,NR,RO,2017,1726124
A,DOM,TOTAL,N1-3,Y15-24,NR,RO,2018,1738789
A,DOM,TOTAL,N1-3,Y15-24,NR,RO,2019,1664877
A,DOM,TOTAL,N1-3,Y15-24,NR,RO,2020,1024053
A,DOM,TOTAL,N1-3,Y15-24,NR,RO,2021,1702953
A,DOM,TOTAL,N1-3,Y15-24,NR,RO,2022,1563339
A,DOM,TOTAL,N1-3,Y15-24,NR,RS,2018,
A,DOM,TOTAL,N1-3,Y15-24,NR,SE,2014,3600074
A,DOM,TOTAL,N1-3,Y15-24,NR,SE,2015,3799605
A,DOM,TOTAL,N1-3,Y15-24,NR,SE,2016,3473736
A,DOM,TOTAL,N1-3,Y15-24,NR,SE,2017,2755984
A,DOM,TOTAL,N1-3,Y15-24,NR,SE,2018,2773017
A,DOM,TOTAL,N1-3,Y15-24,NR,SE,2019,3341698
A,DOM,TOTAL,N1-3,Y15-24,NR,SE,2020,5768815
A,DOM,TOTAL,N1-3,Y15-24,NR,SE,2021,4093790
A,DOM,TOTAL,N1-3,Y15-24,NR,SE,2022,5636354
A,DOM,TOTAL,N1-3,Y15-24,NR,SI,2012,252580
A,DOM,TOTAL,N1-3,Y15-24,NR,SI,2013,252441
A,DOM,TOTAL,N1-3,Y15-24,NR,SI,2014,231237
A,DOM,TOTAL,N1-3,Y15-24,NR,SI,2015,115896
A,DOM,TOTAL,N1-3,Y15-24,NR,SI,2016,193724
A,DOM,TOTAL,N1-3,Y15-24,NR,SI,2017,209511
A,DOM,TOTAL,N1-3,Y15-24,NR,SI,2018,178878
A,DOM,TOTAL,N1-3,Y15-24,NR,SI,2019,211133
A,DOM,TOTAL,N1-3,Y15-24,NR,SI,2020,144715
A,DOM,TOTAL,N1-3,Y15-24,NR,SI,2021,417974
A,DOM,TOTAL,N1-3,Y15-24,NR,SI,2022,345621
A,DOM,TOTAL,N1-3,Y15-24,NR,SK,2012,466227
A,DOM,TOTAL,N1-3,Y15-24,NR,SK,2013,378544
A,DOM,TOTAL,N1-3,Y15-24,NR,SK,2014,
A,DOM,TOTAL,N1-3,Y15-24,NR,SK,2015,427408
A,DOM,TOTAL,N1-3,Y15-24,NR,SK,2016,429665
A,DOM,TOTAL,N1-3,Y15-24,NR,SK,2017,389243
A,DOM,TOTAL,N1-3,Y15-24,NR,SK,2018,208872
A,DOM,TOTAL,N1-3,Y15-24,NR,SK,2019,264374
A,DOM,TOTAL,N1-3,Y15-24,NR,SK,2020,142003
A,DOM,TOTAL,N1-3,Y15-24,NR,SK,2021,211019
A,DOM,TOTAL,N1-3,Y15-24,NR,SK,2022,250213
A,DOM,TOTAL,N1-3,Y15-24,NR,UK,2012,10592608
A,DOM,TOTAL,N1-3,Y15-24,NR,UK,2013,10651526
A,DOM,TOTAL,N1-3,Y25-34,NR,AL,2017,525879
A,DOM,TOTAL,N1-3,Y25-34,NR,AL,2019,574946
A,DOM,TOTAL,N1-3,Y25-34,NR,AL,2020,462217
A,DOM,TOTAL,N1-3,Y25-34,NR,AT,2012,1284893
A,DOM,TOTAL,N1-3,Y25-34,NR,AT,2013,1506539
A,DOM,TOTAL,N1-3,Y25-34,NR,AT,2014,1589271
A,DOM,TOTAL,N1-3,Y25-34,NR,AT,2015,1460825
A,DOM,TOTAL,N1-3,Y25-34,NR,AT,2016,1649035
A,DOM,TOTAL,N1-3,Y25-34,NR,AT,2017,1456925
A,DOM,TOTAL,N1-3,Y25-34,NR,AT,2018,1645479
A,DOM,TOTAL,N1-3,Y25-34,NR,AT,2019,1925907
A,DOM,TOTAL,N1-3,Y25-34,NR,AT,2020,1633863
A,DOM,TOTAL,N1-3,Y25-34,NR,AT,2021,1710473
A,DOM,TOTAL,N1-3,Y25-34,NR,AT,2022,2139395
A,DOM,TOTAL,N1-3,Y25-34,NR,BE,2012,301883
A,DOM,TOTAL,N1-3,Y25-34,NR,BE,2013,435104
A,DOM,TOTAL,N1-3,Y25-34,NR,BE,2014,301023
A,DOM,TOTAL,N1-3,Y25-34,NR,BE,2015,508191
A,DOM,TOTAL,N1-3,Y25-34,NR,BE,2016,308677
A,DOM,TOTAL,N1-3,Y25-34,NR,BE,2017,455130
A,DOM,TOTAL,N1-3,Y25-34,NR,BE,2018,566117
A,DOM,TOTAL,N1-3,Y25-34,NR,BE,2019,757723
A,DOM,TOTAL,N1-3,Y25-34,NR,BE,2020,553651
A,DOM,TOTAL,N1-3,Y25-34,NR,BE,2021,920483
A,DOM,TOTAL,N1-3,Y25-34,NR,BE,2022,703896
A,DOM,TOTAL,N1-3,Y25-34,NR,BG,2012,410475
A,DOM,TOTAL,N1-3,Y25-34,NR,BG,2013,349673
A,DOM,TOTAL,N1-3,Y25-34,NR,BG,2014,497298
A,DOM,TOTAL,N1-3,Y25-34,NR,BG,2015,379181
A,DOM,TOTAL,N1-3,Y25-34,NR,BG,2016,352916
A,DOM,TOTAL,N1-3,Y25-34,NR,BG,2017,555560
A,DOM,TOTAL,N1-3,Y25-34,NR,BG,2018,428732
A,DOM,TOTAL,N1-3,Y25-34,NR,BG,2019,528447
A,DOM,TOTAL,N1-3,Y25-34,NR,BG,2020,289871
A,DOM,TOTAL,N1-3,Y25-34,NR,BG,2021,375528
A,DOM,TOTAL,N1-3,Y25-34,NR,BG,2022,418438
A,DOM,TOTAL,N1-3,Y25-34,NR,CH,2012,937352
A,DOM,TOTAL,N1-3,Y25-34,NR,CH,2013,771729
A,DOM,TOTAL,N1-3,Y25-34,NR,CH,2014,702608
A,DOM,TOTAL,N1-3,Y25-34,NR,CH,2015,870273
A,DOM,TOTAL,N1-3,Y25-34,NR,CH,2016,895141
A,DOM,TOTAL,N1-3,Y25-34,NR,CH,2017,655078
A,DOM,TOTAL,N1-3,Y25-34,NR,CH,2018,765416
A,DOM,TOTAL,N1-3,Y25-34,NR,CH,2019,1054212
A,DOM,TOTAL,N1-3,Y25-34,NR,CH,2020,982263
A,DOM,TOTAL,N1-3,Y25-34,NR,CH,2021,1114256
A,DOM,TOTAL,N1-3,Y25-34,NR,CY,2012,323741
A,DOM,TOTAL,N1-3,Y25-34,NR,CY,2013,214113
A,DOM,TOTAL,N1-3,Y25-34,NR,CY,2014,257254
A,DOM,TOTAL,N1-3,Y25-34,NR,CY,2015,226694
A,DOM,TOTAL,N1-3,Y25-34,NR,CY,2016,170735
A,DOM,TOTAL,N1-3,Y25-34,NR,CY,2017,150917
A,DOM,TOTAL,N1-3,Y25-34,NR,CY,2018,159112
A,DOM,TOTAL,N1-3,Y25-34,NR,CY,2019,164057
A,DOM,TOTAL,N1-3,Y25-34,NR,CY,2020,136984
A,DOM,TOTAL,N1-3,Y25-34,NR,CY,2021,138090
A,DOM,TOTAL,N1-3,Y25-34,NR,CY,2022,125573
A,DOM,TOTAL,N1-3,Y25-34,NR,CZ,2012,4132249
A,DOM,TOTAL,N1-3,Y25-34,NR,CZ,2013,4180195
A,DOM,TOTAL,N1-3,Y25-34,NR,CZ,2014,3695218
A,DOM,TOTAL,N1-3,Y25-34,NR,CZ,2015,3364844
A,DOM,TOTAL,N1-3,Y25-34,NR,CZ,2016,4019319
A,DOM,TOTAL,N1-3,Y25-34,NR,CZ,2017,4121626
A,DOM,TOTAL,N1-3,Y25-34,NR,CZ,2018,3582086
A,DOM,TOTAL,N1-3,Y25-34,NR,CZ,2019,3730924
A,DOM,TOTAL,N1-3,Y25-34,NR,CZ,2020,2433553
A,DOM,TOTAL,N1-3,Y25-34,NR,CZ,2021,2399108
A,DOM,TOTAL,N1-3,Y25-34,NR,CZ,2022,2789310
A,DOM,TOTAL,N1-3,Y25-34,NR,DE,2012,21307104
A,DOM,TOTAL,N1-3,Y25-34,NR,DE,2013,21597442
A,DOM,TOTAL,N1-3,Y25-34,NR,DE,2014,19259984
A,DOM,TOTAL,N1-3,Y25-34,NR,DE,2015,22656532
A,DOM,TOTAL,N1-3,Y25-34,NR,DE,2016,24491254
A,DOM,TOTAL,N1-3,Y25-34,NR,DE,2017,20563719
A,DOM,TOTAL,N1-3,Y25-34,NR,DE,2018,24065544
A,DOM,TOTAL,N1-3,Y25-34,NR,DE,2019,22902743
A,DOM,TOTAL,N1-3,Y25-34,NR,DE,2020,15901581
A,DOM,TOTAL,N1-3,Y25-34,NR,DE,2021,18979811
A,DOM,TOTAL,N1-3,Y25-34,NR,DE,2022,21521210
A,DOM,TOTAL,N1-3,Y25-34,NR,DK,2012,2991701
A,DOM,TOTAL,N1-3,Y25-34,NR,DK,2013,2898295
A,DOM,TOTAL,N1-3,Y25-34,NR,DK,2014,3037131
A,DOM,TOTAL,N1-3,Y25-34,NR,DK,2015,2831921
A,DOM,TOTAL,N1-3,Y25-34,NR,DK,2016,2978064
A,DOM,TOTAL,N1-3,Y25-34,NR,DK,2017,2565786
A,DOM,TOTAL,N1-3,Y25-34,NR,DK,2018,1419457
A,DOM,TOTAL,N1-3,Y25-34,NR,DK,2019,2361230
A,DOM,TOTAL,N1-3,Y25-34,NR,DK,2020,2394629
A,DOM,TOTAL,N1-3,Y25-34,NR,DK,2021,2117479
A,DOM,TOTAL,N1-3,Y25-34,NR,EA20,2012,83027698
A,DOM,TOTAL,N1-3,Y25-34,NR,EA20,2013,80059337
A,DOM,TOTAL,N1-3,Y25-34,NR,EA20,2014,74208297
A,DOM,TOTAL,N1-3,Y25-34,NR,EA20,2015,80168202
A,DOM,TOTAL,N1-3,Y25-34,NR,EA20,2016,80775278
A,DOM,TOTAL,N1-3,Y25-34,NR,EA20,2017,82303225
A,DOM,TOTAL,N1-3,Y25-34,NR,EA20,2018,83701943
A,DOM,TOTAL,N1-3,Y25-34,NR,EA20,2019,79547601
