DATAFLOW,LAST UPDATE,freq,dest,c_dest,purpose,duration,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,CY,2021,1586491,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,CY,2022,1349181,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,CZ,2012,18628902,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,CZ,2013,17215083,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,CZ,2014,18528217,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,CZ,2015,16203332,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,CZ,2016,17702092,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,CZ,2017,20061639,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,CZ,2018,18498367,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,CZ,2019,18301424,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,CZ,2020,12774637,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,CZ,2021,14492600,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,CZ,2022,17453952,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,DE,2012,84908064,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,DE,2013,87350273,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,DE,2014,80109555,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,DE,2015,89534444,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,DE,2016,87104335,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,DE,2017,79063521,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,DE,2018,82390597,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,DE,2019,84381050,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,DE,2020,57445754,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,DE,2021,70272824,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,DE,2022,67283380,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,DK,2012,17342909,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,DK,2013,19196406,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,DK,2014,19511192,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,DK,2015,19496387,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,DK,2016,17400216,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,DK,2017,13838114,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,DK,2018,6588550,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,DK,2019,12339753,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,DK,2020,11990566,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,DK,2021,8744466,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,EA20,2012,371389983,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,EA20,2013,363045088,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,EA20,2014,356214038,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,EA20,2015,360808977,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,EA20,2016,367176517,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,EA20,2017,377480080,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,EA20,2018,385472057,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,EA20,2019,384614989,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,EA20,2020,257903925,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,EA20,2021,334891953,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,EA20,2022,360811507,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,EE,2012,1353968,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,EE,2013,1386473,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,EE,2014,2048022,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,EE,2015,2147737,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,EE,2016,2598912,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,EE,2017,2599066,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,EE,2018,3684154,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,EE,2019,2792391,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,EE,2020,1731058,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,EE,2021,1784187,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,EE,2022,2157881,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,EL,2012,2658927,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,EL,2013,1357457,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,EL,2014,1596409,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,EL,2015,1472529,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,EL,2016,1337167,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,EL,2017,1446538,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,EL,2018,1521486,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,EL,2019,1300699,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,EL,2020,1162815,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,EL,2021,1220626,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,EL,2022,1642427,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,ES,2012,83539578,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,ES,2013,82058291,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,ES,2014,80180124,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,ES,2015,87944959,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,ES,2016,92415804,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,ES,2017,98440678,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,ES,2018,98481278,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,ES,2019,96098994,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,ES,2020,50824968,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,ES,2021,73548911,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,ES,2022,85395637,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,EU27_2020,2012,471264431,e
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,EU27_2020,2013,460689516,e
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,EU27_2020,2014,455597157,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,EU27_2020,2015,460563458,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,EU27_2020,2016,468592159,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,EU27_2020,2017,481493441,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,EU27_2020,2018,480719831,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,EU27_2020,2019,486564955,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,EU27_2020,2020,350371288,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,EU27_2020,2021,434770756,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,EU27_2020,2022,475982341,e
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,FI,2012,21483338,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,FI,2013,21219881,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,FI,2014,20069650,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,FI,2015,20500670,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,FI,2016,20638135,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,FI,2017,21196262,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,FI,2018,20280352,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,FI,2019,20631549,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,FI,2020,14751971,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,FI,2021,19653912,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,FI,2022,17605819,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,FR,2012,101090835,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,FR,2013,99691398,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,FR,2014,100199550,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,FR,2015,88733645,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,FR,2016,87141181,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,FR,2017,99012103,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,FR,2018,96705160,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,FR,2019,98083414,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,FR,2020,76759964,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,FR,2021,99745216,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,FR,2022,109412243,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,HR,2012,3028091,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,HR,2013,3169156,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,HR,2014,2862996,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,HR,2015,1858851,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,HR,2016,1318717,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,HR,2017,1232553,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,HR,2018,1381835,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,HR,2019,1753025,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,HR,2020,1246294,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,HR,2021,1504046,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,HR,2022,1446080,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,HU,2012,10404311,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,HU,2013,8283007,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,HU,2014,9005826,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,HU,2015,9178335,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,HU,2016,8787343,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,HU,2017,8967808,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,HU,2018,8667609,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,HU,2019,8715121,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,HU,2020,5314714,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,HU,2021,6036837,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,HU,2022,8005428,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,IE,2012,4989593,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,IE,2013,4985981,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,IE,2014,5301522,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,IE,2015,5412039,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,IE,2016,5655671,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,IE,2017,5987283,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,IE,2018,6883462,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,IE,2019,7206159,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,IE,2020,4500025,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,IE,2021,3249162,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,IE,2022,8286955,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,IT,2012,22914818,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,IT,2013,17616095,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,IT,2014,19635800,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,IT,2015,18822480,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,IT,2016,22957185,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,IT,2017,20992374,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,IT,2018,25693619,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,IT,2019,21583168,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,IT,2020,12639567,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,IT,2021,11956283,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,IT,2022,16535282,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,LT,2012,1800988,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,LT,2013,1772756,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,LT,2014,1859041,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,LT,2015,1894224,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,LT,2016,1809246,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,LT,2017,1801918,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,LT,2018,1892208,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,LT,2019,2040226,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,LT,2020,1759632,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,LT,2021,2329937,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,LT,2022,2751614,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,LU,2012,38128,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,LU,2013,48074,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,LU,2014,20175,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,LU,2015,11722,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,LU,2016,11417,u
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,LU,2017,22540,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,LU,2018,28005,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,LU,2019,23425,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,LU,2020,111457,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,LU,2021,116073,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,LU,2022,118096,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,LV,2012,3269376,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,LV,2013,2709534,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,LV,2014,2719511,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,LV,2015,2576756,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,LV,2016,2727693,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,LV,2017,2589575,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,LV,2018,2270410,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,LV,2019,2161385,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,LV,2020,1073253,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,LV,2021,2024280,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,LV,2022,2476484,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,ME,2016,527043,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,ME,2017,542721,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,MK,2019,83307,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,MK,2020,146164,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,MK,2021,125247,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,MT,2012,165635,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,MT,2013,164188,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,MT,2014,165919,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,MT,2015,169306,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,MT,2016,259064,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,MT,2017,211062,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,MT,2018,196795,
ESTAT:TOUR_DEM_TTHD(1.0),26/10/2023 23:00,A,TOTAL,DOM,PER,N1-3,NR,MT,2019,189763,
