c_dest,purpose,duration,wstatus,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
DOM,PER,N1-3,EMP,BE,2022,2264788,
DOM,PER,N1-3,EMP,BG,2021,1245296,
DOM,PER,N1-3,EMP,BG,2022,1492879,
DOM,PER,N1-3,EMP,DK,2019,7199663,
DOM,PER,N1-3,EMP,DK,2020,6651892,
DOM,PER,N1-3,EMP,DK,2021,5116985,
DOM,PER,N1-3,EMP,EE,2012,1010161,
DOM,PER,N1-3,EMP,EE,2013,1003999,
DOM,PER,N1-3,EMP,EE,2014,1348700,
DOM,PER,N1-3,EMP,EE,2015,1570234,
DOM,PER,N1-3,EMP,EE,2016,1941137,
DOM,PER,N1-3,EMP,EE,2017,1878755,
DOM,PER,N1-3,EMP,EE,2018,2657608,
DOM,PER,N1-3,EMP,EE,2019,1974899,
DOM,PER,N1-3,EMP,EE,2020,1249808,
DOM,PER,N1-3,EMP,EE,2021,1269724,
DOM,PER,N1-3,EMP,EE,2022,1598218,
DOM,PER,N1-3,EMP,ES,2012,49538334,
DOM,PER,N1-3,EMP,ES,2013,47653644,
DOM,PER,N1-3,EMP,ES,2014,46854745,
DOM,PER,N1-3,EMP,ES,2015,53186382,b
DOM,PER,N1-3,EMP,ES,2016,56282357,
DOM,PER,N1-3,EMP,ES,2017,59965451,
DOM,PER,N1-3,EMP,ES,2018,61469365,
DOM,PER,N1-3,EMP,ES,2019,58368229,
DOM,PER,N1-3,EMP,ES,2020,30500147,
DOM,PER,N1-3,EMP,ES,2021,44804145,
DOM,PER,N1-3,EMP,ES,2022,55810234,
DOM,PER,N1-3,EMP,FI,2012,12383287,
DOM,PER,N1-3,EMP,FI,2013,12826068,
DOM,PER,N1-3,EMP,FI,2014,11635107,
DOM,PER,N1-3,EMP,FI,2015,11703039,
DOM,PER,N1-3,EMP,FI,2016,11877840,
DOM,PER,N1-3,EMP,FI,2017,12652253,
DOM,PER,N1-3,EMP,FI,2018,11803976,
DOM,PER,N1-3,EMP,FI,2019,12342913,
DOM,PER,N1-3,EMP,FI,2020,9153408,
DOM,PER,N1-3,EMP,FI,2021,12124961,
DOM,PER,N1-3,EMP,FI,2022,10999247,
DOM,PER,N1-3,EMP,FR,2020,52369532,
DOM,PER,N1-3,EMP,FR,2021,63511724,
DOM,PER,N1-3,EMP,FR,2022,66356240,
DOM,PER,N1-3,EMP,HR,2014,1361973,
DOM,PER,N1-3,EMP,HR,2015,922021,
DOM,PER,N1-3,EMP,HR,2017,701857,
DOM,PER,N1-3,EMP,HR,2019,1074904,
DOM,PER,N1-3,EMP,HR,2020,787835,
DOM,PER,N1-3,EMP,HU,2015,5638093,
DOM,PER,N1-3,EMP,HU,2016,5255279,
DOM,PER,N1-3,EMP,HU,2017,5718416,
DOM,PER,N1-3,EMP,HU,2018,5495175,
DOM,PER,N1-3,EMP,HU,2019,5432976,
DOM,PER,N1-3,EMP,HU,2020,3578671,
DOM,PER,N1-3,EMP,LU,2012,11995,u
DOM,PER,N1-3,EMP,LU,2019,10768,u
DOM,PER,N1-3,EMP,LV,2012,2161751,
DOM,PER,N1-3,EMP,LV,2013,1787805,
DOM,PER,N1-3,EMP,LV,2014,1898793,
DOM,PER,N1-3,EMP,LV,2015,1831801,
DOM,PER,N1-3,EMP,LV,2016,1860117,
DOM,PER,N1-3,EMP,LV,2017,1915182,
DOM,PER,N1-3,EMP,LV,2018,1664331,
DOM,PER,N1-3,EMP,LV,2019,1596316,
DOM,PER,N1-3,EMP,LV,2020,862381,
DOM,PER,N1-3,EMP,LV,2021,1527309,
DOM,PER,N1-3,EMP,LV,2022,1877292,
DOM,PER,N1-3,EMP,MK,2019,50939,
DOM,PER,N1-3,EMP,MK,2020,104023,
DOM,PER,N1-3,EMP,MK,2021,82687,
DOM,PER,N1-3,EMP,MT,2015,99592,
DOM,PER,N1-3,EMP,MT,2016,158386,
DOM,PER,N1-3,EMP,MT,2019,130597,
DOM,PER,N1-3,EMP,MT,2020,213324,
DOM,PER,N1-3,EMP,MT,2021,228801,
DOM,PER,N1-3,EMP,MT,2022,209826,
DOM,PER,N1-3,EMP,NL,2012,10847515,
DOM,PER,N1-3,EMP,NL,2013,9709692,
DOM,PER,N1-3,EMP,NL,2014,9318517,
DOM,PER,N1-3,EMP,NL,2015,9221784,
DOM,PER,N1-3,EMP,NL,2016,9201005,
DOM,PER,N1-3,EMP,NL,2017,9307994,
DOM,PER,N1-3,EMP,NL,2018,9265978,
DOM,PER,N1-3,EMP,NL,2019,9181933,
DOM,PER,N1-3,EMP,NL,2020,8025725,
DOM,PER,N1-3,EMP,NL,2021,12697578,
DOM,PER,N1-3,EMP,NL,2022,8395526,
DOM,PER,N1-3,EMP,PT,2012,5142257,
DOM,PER,N1-3,EMP,PT,2013,4100466,
DOM,PER,N1-3,EMP,PT,2015,5382636,
DOM,PER,N1-3,EMP,PT,2016,5725040,
DOM,PER,N1-3,EMP,PT,2017,2367892,
DOM,PER,N1-3,EMP,PT,2018,7014672,
DOM,PER,N1-3,EMP,PT,2019,7501424,
DOM,PER,N1-3,EMP,PT,2020,4642971,
DOM,PER,N1-3,EMP,PT,2021,5432166,
DOM,PER,N1-3,EMP,PT,2022,7123085,
DOM,PER,N1-3,EMP,RO,2012,6219244,
DOM,PER,N1-3,EMP,RO,2013,6904842,
DOM,PER,N1-3,EMP,RO,2014,6943973,
DOM,PER,N1-3,EMP,RO,2015,6715110,
DOM,PER,N1-3,EMP,RO,2016,7142945,
DOM,PER,N1-3,EMP,RO,2017,7354713,
DOM,PER,N1-3,EMP,RO,2018,7596746,
DOM,PER,N1-3,EMP,RO,2019,7569553,
DOM,PER,N1-3,EMP,RO,2020,5089894,
DOM,PER,N1-3,EMP,RO,2021,7291963,
DOM,PER,N1-3,EMP,RO,2022,7665538,
DOM,PER,N1-3,EMP,RS,2018,329591,
DOM,PER,N1-3,EMP,SI,2012,916936,
DOM,PER,N1-3,EMP,SI,2013,853162,
DOM,PER,N1-3,EMP,SI,2014,779003,
DOM,PER,N1-3,EMP,SI,2015,627794,
DOM,PER,N1-3,EMP,SI,2016,672589,
DOM,PER,N1-3,EMP,SI,2021,1666901,
DOM,PER,N1-3,EMP,SI,2022,1446814,
DOM,PER,N1-3,INAC_OTH,AL,2017,444523,
DOM,PER,N1-3,INAC_OTH,AL,2019,600410,
DOM,PER,N1-3,INAC_OTH,AL,2020,367137,
DOM,PER,N1-3,INAC_OTH,AT,2012,1362384,
DOM,PER,N1-3,INAC_OTH,AT,2013,1288179,
DOM,PER,N1-3,INAC_OTH,AT,2014,1351624,
DOM,PER,N1-3,INAC_OTH,AT,2015,1499167,
DOM,PER,N1-3,INAC_OTH,AT,2016,1518471,
DOM,PER,N1-3,INAC_OTH,AT,2017,1453928,
DOM,PER,N1-3,INAC_OTH,AT,2018,1410589,
DOM,PER,N1-3,INAC_OTH,AT,2019,1738167,
DOM,PER,N1-3,INAC_OTH,AT,2020,1083125,
DOM,PER,N1-3,INAC_OTH,AT,2021,1141169,
DOM,PER,N1-3,INAC_OTH,AT,2022,1758898,
DOM,PER,N1-3,INAC_OTH,BE,2012,1489881,
DOM,PER,N1-3,INAC_OTH,BE,2013,1670786,
DOM,PER,N1-3,INAC_OTH,BE,2014,1435782,
DOM,PER,N1-3,INAC_OTH,BE,2015,2235671,
DOM,PER,N1-3,INAC_OTH,BE,2016,1698476,
DOM,PER,N1-3,INAC_OTH,BE,2017,2175530,b
DOM,PER,N1-3,INAC_OTH,BE,2018,2469676,
DOM,PER,N1-3,INAC_OTH,BE,2019,2782431,
DOM,PER,N1-3,INAC_OTH,BE,2020,2219809,
DOM,PER,N1-3,INAC_OTH,BE,2021,683456,
DOM,PER,N1-3,INAC_OTH,BE,2022,725663,
DOM,PER,N1-3,INAC_OTH,BG,2012,1941286,
DOM,PER,N1-3,INAC_OTH,BG,2013,1877711,
DOM,PER,N1-3,INAC_OTH,BG,2014,1855864,
DOM,PER,N1-3,INAC_OTH,BG,2015,1424295,
DOM,PER,N1-3,INAC_OTH,BG,2016,1596173,
DOM,PER,N1-3,INAC_OTH,BG,2017,2736847,
DOM,PER,N1-3,INAC_OTH,BG,2018,2335183,
DOM,PER,N1-3,INAC_OTH,BG,2019,2204807,
DOM,PER,N1-3,INAC_OTH,BG,2020,1208155,
DOM,PER,N1-3,INAC_OTH,BG,2021,205076,
DOM,PER,N1-3,INAC_OTH,BG,2022,223183,
DOM,PER,N1-3,INAC_OTH,CH,2012,3905121,
DOM,PER,N1-3,INAC_OTH,CH,2013,4450442,
DOM,PER,N1-3,INAC_OTH,CH,2014,3993011,
DOM,PER,N1-3,INAC_OTH,CH,2015,4058296,
DOM,PER,N1-3,INAC_OTH,CH,2016,3836856,
DOM,PER,N1-3,INAC_OTH,CH,2017,3968361,
DOM,PER,N1-3,INAC_OTH,CH,2018,3733290,
DOM,PER,N1-3,INAC_OTH,CH,2019,4014110,
DOM,PER,N1-3,INAC_OTH,CH,2020,4074610,
DOM,PER,N1-3,INAC_OTH,CH,2021,4555362,
DOM,PER,N1-3,INAC_OTH,CY,2012,1074564,
DOM,PER,N1-3,INAC_OTH,CY,2013,879804,
DOM,PER,N1-3,INAC_OTH,CY,2014,962785,
DOM,PER,N1-3,INAC_OTH,CY,2015,1082593,
DOM,PER,N1-3,INAC_OTH,CY,2016,1114113,
DOM,PER,N1-3,INAC_OTH,CY,2017,1167110,
DOM,PER,N1-3,INAC_OTH,CY,2018,1329479,
DOM,PER,N1-3,INAC_OTH,CY,2019,1365000,
DOM,PER,N1-3,INAC_OTH,CY,2020,1444892,
DOM,PER,N1-3,INAC_OTH,CY,2021,1586491,
DOM,PER,N1-3,INAC_OTH,CY,2022,1349181,
DOM,PER,N1-3,INAC_OTH,CZ,2012,18628902,
DOM,PER,N1-3,INAC_OTH,CZ,2013,17215083,
DOM,PER,N1-3,INAC_OTH,CZ,2014,18528217,
DOM,PER,N1-3,INAC_OTH,CZ,2015,16203332,
DOM,PER,N1-3,INAC_OTH,CZ,2016,17702092,
DOM,PER,N1-3,INAC_OTH,CZ,2017,20061639,
DOM,PER,N1-3,INAC_OTH,CZ,2018,18498367,
DOM,PER,N1-3,INAC_OTH,CZ,2019,18301424,
DOM,PER,N1-3,INAC_OTH,CZ,2020,12774637,
DOM,PER,N1-3,INAC_OTH,CZ,2021,14492600,
DOM,PER,N1-3,INAC_OTH,CZ,2022,17453952,
DOM,PER,N1-3,INAC_OTH,DE,2012,84908064,
DOM,PER,N1-3,INAC_OTH,DE,2013,87350273,
DOM,PER,N1-3,INAC_OTH,DE,2014,80109555,
DOM,PER,N1-3,INAC_OTH,DE,2015,89534444,
DOM,PER,N1-3,INAC_OTH,DE,2016,87104335,
DOM,PER,N1-3,INAC_OTH,DE,2017,79063521,
DOM,PER,N1-3,INAC_OTH,DE,2018,82390597,
DOM,PER,N1-3,INAC_OTH,DE,2019,84381050,
DOM,PER,N1-3,INAC_OTH,DE,2020,57445754,
DOM,PER,N1-3,INAC_OTH,DE,2021,70272824,
DOM,PER,N1-3,INAC_OTH,DE,2022,67283380,
DOM,PER,N1-3,INAC_OTH,DK,2012,17342909,
DOM,PER,N1-3,INAC_OTH,DK,2013,19196406,b
DOM,PER,N1-3,INAC_OTH,DK,2014,19511192,
DOM,PER,N1-3,INAC_OTH,DK,2015,19496387,
DOM,PER,N1-3,INAC_OTH,DK,2016,17400216,
DOM,PER,N1-3,INAC_OTH,DK,2017,13838114,
DOM,PER,N1-3,INAC_OTH,DK,2018,6588550,
DOM,PER,N1-3,INAC_OTH,DK,2019,2303521,
DOM,PER,N1-3,INAC_OTH,DK,2020,2243010,
DOM,PER,N1-3,INAC_OTH,DK,2021,1643373,
DOM,PER,N1-3,INAC_OTH,EE,2012,157756,
DOM,PER,N1-3,INAC_OTH,EE,2013,184365,
DOM,PER,N1-3,INAC_OTH,EE,2014,317539,
DOM,PER,N1-3,INAC_OTH,EE,2015,318489,
DOM,PER,N1-3,INAC_OTH,EE,2016,363595,
DOM,PER,N1-3,INAC_OTH,EE,2017,356340,
DOM,PER,N1-3,INAC_OTH,EE,2018,476735,
DOM,PER,N1-3,INAC_OTH,EE,2019,418543,
DOM,PER,N1-3,INAC_OTH,EE,2020,230596,
DOM,PER,N1-3,INAC_OTH,EE,2021,237214,
DOM,PER,N1-3,INAC_OTH,EE,2022,248447,
DOM,PER,N1-3,INAC_OTH,EL,2012,2658927,
DOM,PER,N1-3,INAC_OTH,EL,2013,1357457,
DOM,PER,N1-3,INAC_OTH,EL,2014,1596409,
DOM,PER,N1-3,INAC_OTH,EL,2015,1472529,
DOM,PER,N1-3,INAC_OTH,EL,2016,1337167,
DOM,PER,N1-3,INAC_OTH,EL,2017,1446538,
DOM,PER,N1-3,INAC_OTH,EL,2018,1521486,
DOM,PER,N1-3,INAC_OTH,EL,2019,1300699,
DOM,PER,N1-3,INAC_OTH,EL,2020,1162815,
DOM,PER,N1-3,INAC_OTH,EL,2021,1220626,
DOM,PER,N1-3,INAC_OTH,EL,2022,1642427,
DOM,PER,N1-3,INAC_OTH,ES,2012,18447831,
DOM,PER,N1-3,INAC_OTH,ES,2013,17934899,
DOM,PER,N1-3,INAC_OTH,ES,2014,19114703,
DOM,PER,N1-3,INAC_OTH,ES,2015,15482304,b
DOM,PER,N1-3,INAC_OTH,ES,2016,16392145,
DOM,PER,N1-3,INAC_OTH,ES,2017,18501177,
DOM,PER,N1-3,INAC_OTH,ES,2018,19007693,
DOM,PER,N1-3,INAC_OTH,ES,2019,20241447,
DOM,PER,N1-3,INAC_OTH,ES,2020,8666728,
DOM,PER,N1-3,INAC_OTH,ES,2021,12787902,
DOM,PER,N1-3,INAC_OTH,ES,2022,16056574,
DOM,PER,N1-3,INAC_OTH,FI,2012,4424047,
DOM,PER,N1-3,INAC_OTH,FI,2013,4075921,
DOM,PER,N1-3,INAC_OTH,FI,2014,4086208,
DOM,PER,N1-3,INAC_OTH,FI,2015,4178286,
DOM,PER,N1-3,INAC_OTH,FI,2016,4367224,
DOM,PER,N1-3,INAC_OTH,FI,2017,4177670,
DOM,PER,N1-3,INAC_OTH,FI,2018,4354030,
DOM,PER,N1-3,INAC_OTH,FI,2019,4354799,
DOM,PER,N1-3,INAC_OTH,FI,2020,2682089,
DOM,PER,N1-3,INAC_OTH,FI,2021,3585749,
DOM,PER,N1-3,INAC_OTH,FI,2022,3500111,
DOM,PER,N1-3,INAC_OTH,FR,2012,101090835,
DOM,PER,N1-3,INAC_OTH,FR,2013,99691398,
DOM,PER,N1-3,INAC_OTH,FR,2014,100199550,
DOM,PER,N1-3,INAC_OTH,FR,2015,88733645,
DOM,PER,N1-3,INAC_OTH,FR,2016,87141181,
DOM,PER,N1-3,INAC_OTH,FR,2017,99012103,
DOM,PER,N1-3,INAC_OTH,FR,2018,96705160,
DOM,PER,N1-3,INAC_OTH,FR,2019,98083414,
DOM,PER,N1-3,INAC_OTH,FR,2020,18344378,
DOM,PER,N1-3,INAC_OTH,FR,2021,29320276,
DOM,PER,N1-3,INAC_OTH,FR,2022,34899467,
DOM,PER,N1-3,INAC_OTH,HR,2012,3028091,
DOM,PER,N1-3,INAC_OTH,HR,2013,3169156,
DOM,PER,N1-3,INAC_OTH,HR,2014,531459,
DOM,PER,N1-3,INAC_OTH,HR,2015,351439,
DOM,PER,N1-3,INAC_OTH,HR,2016,1318717,
DOM,PER,N1-3,INAC_OTH,HR,2017,210512,
DOM,PER,N1-3,INAC_OTH,HR,2018,1381835,
DOM,PER,N1-3,INAC_OTH,HR,2019,288083,
DOM,PER,N1-3,INAC_OTH,HR,2020,164985,
DOM,PER,N1-3,INAC_OTH,HR,2021,1504046,
DOM,PER,N1-3,INAC_OTH,HR,2022,1446080,
DOM,PER,N1-3,INAC_OTH,HU,2012,10404311,
DOM,PER,N1-3,INAC_OTH,HU,2013,8283007,
DOM,PER,N1-3,INAC_OTH,HU,2014,9005826,
DOM,PER,N1-3,INAC_OTH,HU,2015,2498652,
DOM,PER,N1-3,INAC_OTH,HU,2016,2457088,
DOM,PER,N1-3,INAC_OTH,HU,2017,2339248,
DOM,PER,N1-3,INAC_OTH,HU,2018,2223670,
DOM,PER,N1-3,INAC_OTH,HU,2019,2268080,
DOM,PER,N1-3,INAC_OTH,HU,2020,1149441,
DOM,PER,N1-3,INAC_OTH,HU,2021,6036837,
DOM,PER,N1-3,INAC_OTH,HU,2022,8005428,
DOM,PER,N1-3,INAC_OTH,IE,2012,4989593,
DOM,PER,N1-3,INAC_OTH,IE,2013,4985981,
DOM,PER,N1-3,INAC_OTH,IE,2014,5301522,
DOM,PER,N1-3,INAC_OTH,IE,2015,5412039,
DOM,PER,N1-3,INAC_OTH,IE,2016,5655671,
DOM,PER,N1-3,INAC_OTH,IE,2017,5987283,
DOM,PER,N1-3,INAC_OTH,IE,2018,6883462,
DOM,PER,N1-3,INAC_OTH,IE,2019,7206159,
DOM,PER,N1-3,INAC_OTH,IE,2020,4500025,
DOM,PER,N1-3,INAC_OTH,IE,2021,3249162,
DOM,PER,N1-3,INAC_OTH,IE,2022,8286955,
DOM,PER,N1-3,INAC_OTH,IT,2012,22914818,
DOM,PER,N1-3,INAC_OTH,IT,2013,17616095,
DOM,PER,N1-3,INAC_OTH,IT,2014,19635800,b
DOM,PER,N1-3,INAC_OTH,IT,2015,18822480,
DOM,PER,N1-3,INAC_OTH,IT,2016,22957185,
DOM,PER,N1-3,INAC_OTH,IT,2017,20992374,
DOM,PER,N1-3,INAC_OTH,IT,2018,25693619,
DOM,PER,N1-3,INAC_OTH,IT,2019,21583168,
DOM,PER,N1-3,INAC_OTH,IT,2020,12639567,
DOM,PER,N1-3,INAC_OTH,IT,2021,11956283,
DOM,PER,N1-3,INAC_OTH,IT,2022,16535282,
DOM,PER,N1-3,INAC_OTH,LT,2012,1800988,
DOM,PER,N1-3,INAC_OTH,LT,2013,1772756,
DOM,PER,N1-3,INAC_OTH,LT,2014,1859041,
DOM,PER,N1-3,INAC_OTH,LT,2015,1894224,
DOM,PER,N1-3,INAC_OTH,LT,2016,1809246,
DOM,PER,N1-3,INAC_OTH,LT,2017,1801918,
DOM,PER,N1-3,INAC_OTH,LT,2018,1892208,
DOM,PER,N1-3,INAC_OTH,LT,2019,2040226,
DOM,PER,N1-3,INAC_OTH,LT,2020,1759632,
DOM,PER,N1-3,INAC_OTH,LT,2021,2329937,
DOM,PER,N1-3,INAC_OTH,LT,2022,2751614,
DOM,PER,N1-3,INAC_OTH,LU,2012,,u
DOM,PER,N1-3,INAC_OTH,LU,2013,48074,
DOM,PER,N1-3,INAC_OTH,LU,2014,20175,
DOM,PER,N1-3,INAC_OTH,LU,2015,11722,u
DOM,PER,N1-3,INAC_OTH,LU,2016,11417,u
DOM,PER,N1-3,INAC_OTH,LU,2017,22540,
DOM,PER,N1-3,INAC_OTH,LU,2018,28005,
DOM,PER,N1-3,INAC_OTH,LU,2019,,u
DOM,PER,N1-3,INAC_OTH,LU,2020,111457,
DOM,PER,N1-3,INAC_OTH,LU,2021,116073,
DOM,PER,N1-3,INAC_OTH,LU,2022,118096,
DOM,PER,N1-3,INAC_OTH,LV,2012,514569,
DOM,PER,N1-3,INAC_OTH,LV,2013,430836,
DOM,PER,N1-3,INAC_OTH,LV,2014,414755,
DOM,PER,N1-3,INAC_OTH,LV,2015,432578,
DOM,PER,N1-3,INAC_OTH,LV,2016,395412,
DOM,PER,N1-3,INAC_OTH,LV,2017,366048,
DOM,PER,N1-3,INAC_OTH,LV,2018,330552,
DOM,PER,N1-3,INAC_OTH,LV,2019,304865,
DOM,PER,N1-3,INAC_OTH,LV,2020,105966,
DOM,PER,N1-3,INAC_OTH,LV,2021,229480,
DOM,PER,N1-3,INAC_OTH,LV,2022,331153,
DOM,PER,N1-3,INAC_OTH,ME,2016,527043,
DOM,PER,N1-3,INAC_OTH,ME,2017,542721,
DOM,PER,N1-3,INAC_OTH,MK,2019,15836,
DOM,PER,N1-3,INAC_OTH,MK,2020,11485,u
DOM,PER,N1-3,INAC_OTH,MK,2021,18696,u
DOM,PER,N1-3,INAC_OTH,MT,2012,165635,
DOM,PER,N1-3,INAC_OTH,MT,2013,164188,
DOM,PER,N1-3,INAC_OTH,MT,2014,165919,b
DOM,PER,N1-3,INAC_OTH,MT,2015,47219,
DOM,PER,N1-3,INAC_OTH,MT,2016,40075,
DOM,PER,N1-3,INAC_OTH,MT,2017,211062,
DOM,PER,N1-3,INAC_OTH,MT,2018,196795,
DOM,PER,N1-3,INAC_OTH,MT,2019,36844,
DOM,PER,N1-3,INAC_OTH,MT,2020,37916,
DOM,PER,N1-3,INAC_OTH,MT,2021,44615,
DOM,PER,N1-3,INAC_OTH,MT,2022,60266,
DOM,PER,N1-3,INAC_OTH,NL,2012,4542386,
DOM,PER,N1-3,INAC_OTH,NL,2013,3714914,
DOM,PER,N1-3,INAC_OTH,NL,2014,3759226,
DOM,PER,N1-3,INAC_OTH,NL,2015,3514799,
DOM,PER,N1-3,INAC_OTH,NL,2016,3372245,
DOM,PER,N1-3,INAC_OTH,NL,2017,3590058,
DOM,PER,N1-3,INAC_OTH,NL,2018,3598290,
DOM,PER,N1-3,INAC_OTH,NL,2019,4054455,
DOM,PER,N1-3,INAC_OTH,NL,2020,2601292,
DOM,PER,N1-3,INAC_OTH,NL,2021,4250982,
DOM,PER,N1-3,INAC_OTH,NL,2022,3405251,
DOM,PER,N1-3,INAC_OTH,NO,2013,6567323,
DOM,PER,N1-3,INAC_OTH,NO,2014,8174748,
DOM,PER,N1-3,INAC_OTH,NO,2015,7498071,
DOM,PER,N1-3,INAC_OTH,NO,2016,7541954,
DOM,PER,N1-3,INAC_OTH,NO,2017,7834014,
DOM,PER,N1-3,INAC_OTH,NO,2018,11817151,
DOM,PER,N1-3,INAC_OTH,NO,2021,12601211,
DOM,PER,N1-3,INAC_OTH,PL,2012,23553957,
DOM,PER,N1-3,INAC_OTH,PL,2013,22771087,
DOM,PER,N1-3,INAC_OTH,PL,2014,22452085,b
DOM,PER,N1-3,INAC_OTH,PL,2015,23295558,
DOM,PER,N1-3,INAC_OTH,PL,2016,25434026,
DOM,PER,N1-3,INAC_OTH,PL,2017,26732292,
DOM,PER,N1-3,INAC_OTH,PL,2018,27682552,
DOM,PER,N1-3,INAC_OTH,PL,2019,28717731,
DOM,PER,N1-3,INAC_OTH,PL,2020,21599773,
DOM,PER,N1-3,INAC_OTH,PL,2021,25626943,
DOM,PER,N1-3,INAC_OTH,PL,2022,28760173,
DOM,PER,N1-3,INAC_OTH,PT,2012,2117122,
DOM,PER,N1-3,INAC_OTH,PT,2013,3348488,
DOM,PER,N1-3,INAC_OTH,PT,2014,9029729,
DOM,PER,N1-3,INAC_OTH,PT,2015,2521200,
DOM,PER,N1-3,INAC_OTH,PT,2016,2623859,
DOM,PER,N1-3,INAC_OTH,PT,2017,7862765,
DOM,PER,N1-3,INAC_OTH,PT,2018,2637326,
DOM,PER,N1-3,INAC_OTH,PT,2019,3105392,
DOM,PER,N1-3,INAC_OTH,PT,2020,1550881,
DOM,PER,N1-3,INAC_OTH,PT,2021,2053271,
DOM,PER,N1-3,INAC_OTH,PT,2022,2628834,
DOM,PER,N1-3,INAC_OTH,RO,2012,2059298,
DOM,PER,N1-3,INAC_OTH,RO,2013,2134241,
DOM,PER,N1-3,INAC_OTH,RO,2014,2076417,
DOM,PER,N1-3,INAC_OTH,RO,2015,2198552,
DOM,PER,N1-3,INAC_OTH,RO,2016,2181531,
DOM,PER,N1-3,INAC_OTH,RO,2017,2431629,
DOM,PER,N1-3,INAC_OTH,RO,2018,2207650,
DOM,PER,N1-3,INAC_OTH,RO,2019,2252855,
DOM,PER,N1-3,INAC_OTH,RO,2020,1194734,
DOM,PER,N1-3,INAC_OTH,RO,2021,1984607,
DOM,PER,N1-3,INAC_OTH,RO,2022,1969504,
DOM,PER,N1-3,INAC_OTH,RS,2018,67361,u
DOM,PER,N1-3,INAC_OTH,SE,2014,17769462,
DOM,PER,N1-3,INAC_OTH,SE,2015,20128632,
DOM,PER,N1-3,INAC_OTH,SE,2016,20044477,
DOM,PER,N1-3,INAC_OTH,SE,2017,20664989,
DOM,PER,N1-3,INAC_OTH,SE,2018,20524562,
DOM,PER,N1-3,INAC_OTH,SE,2019,20742462,
DOM,PER,N1-3,INAC_OTH,SE,2020,32588480,
DOM,PER,N1-3,INAC_OTH,SE,2021,32883658,
DOM,PER,N1-3,INAC_OTH,SE,2022,37488826,
DOM,PER,N1-3,INAC_OTH,SI,2012,318568,
DOM,PER,N1-3,INAC_OTH,SI,2013,306779,
DOM,PER,N1-3,INAC_OTH,SI,2014,328063,
DOM,PER,N1-3,INAC_OTH,SI,2015,341846,
DOM,PER,N1-3,INAC_OTH,SI,2016,331027,
DOM,PER,N1-3,INAC_OTH,SI,2017,1416660,
DOM,PER,N1-3,INAC_OTH,SI,2018,1560193,
DOM,PER,N1-3,INAC_OTH,SI,2019,1248643,
DOM,PER,N1-3,INAC_OTH,SI,2020,806440,
DOM,PER,N1-3,INAC_OTH,SI,2021,389818,
DOM,PER,N1-3,INAC_OTH,SI,2022,313136,
DOM,PER,N1-3,INAC_OTH,SK,2012,1890993,
DOM,PER,N1-3,INAC_OTH,SK,2013,2666527,b
DOM,PER,N1-3,INAC_OTH,SK,2014,2811721,
DOM,PER,N1-3,INAC_OTH,SK,2015,3317069,
DOM,PER,N1-3,INAC_OTH,SK,2016,4193045,
DOM,PER,N1-3,INAC_OTH,SK,2017,4440135,
DOM,PER,N1-3,INAC_OTH,SK,2018,4879430,
DOM,PER,N1-3,INAC_OTH,SK,2019,5249407,
DOM,PER,N1-3,INAC_OTH,SK,2020,2993088,
DOM,PER,N1-3,INAC_OTH,SK,2021,3199897,
DOM,PER,N1-3,INAC_OTH,SK,2022,5001765,
DOM,PER,N1-3,INAC_OTH,UK,2012,66096023,
DOM,PER,N1-3,INAC_OTH,UK,2013,64927148,
DOM,PER,N1-3,UNE,AL,2017,495048,
DOM,PER,N1-3,UNE,AL,2019,451965,
DOM,PER,N1-3,UNE,AL,2020,365321,
DOM,PER,N1-3,UNE,AT,2012,71825,u
DOM,PER,N1-3,UNE,AT,2013,102589,u
DOM,PER,N1-3,UNE,AT,2014,89420,u
DOM,PER,N1-3,UNE,AT,2015,104722,u
DOM,PER,N1-3,UNE,AT,2016,89979,u
DOM,PER,N1-3,UNE,AT,2017,72711,u
DOM,PER,N1-3,UNE,AT,2018,106911,u
DOM,PER,N1-3,UNE,AT,2019,146542,
DOM,PER,N1-3,UNE,AT,2020,172212,
DOM,PER,N1-3,UNE,AT,2021,148015,
DOM,PER,N1-3,UNE,AT,2022,99406,u
DOM,PER,N1-3,UNE,BE,2021,52603,u
DOM,PER,N1-3,UNE,BE,2022,66390,u
DOM,PER,N1-3,UNE,BG,2021,53370,u
DOM,PER,N1-3,UNE,BG,2022,46832,u
DOM,PER,N1-3,UNE,DK,2019,165687,u
DOM,PER,N1-3,UNE,DK,2020,191831,u
DOM,PER,N1-3,UNE,DK,2021,155628,u
DOM,PER,N1-3,UNE,EE,2012,79362,u
DOM,PER,N1-3,UNE,EE,2013,59808,
DOM,PER,N1-3,UNE,EE,2014,76327,
DOM,PER,N1-3,UNE,EE,2015,61410,
DOM,PER,N1-3,UNE,EE,2016,63215,u
DOM,PER,N1-3,UNE,EE,2017,58533,u
DOM,PER,N1-3,UNE,EE,2018,119380,u
DOM,PER,N1-3,UNE,EE,2019,66205,u
DOM,PER,N1-3,UNE,EE,2020,92582,u
DOM,PER,N1-3,UNE,EE,2021,73176,u
DOM,PER,N1-3,UNE,EE,2022,77843,u
DOM,PER,N1-3,UNE,ES,2012,8142056,
DOM,PER,N1-3,UNE,ES,2013,8741676,
