freq,c_dest,purpose,duration,sex,unit,geo,TIME_PERIOD,OBS_VALUE
A,DOM,PER,N1-3,M,NR,EU27_2020,2017,232361076
A,DOM,PER,N1-3,M,NR,EU27_2020,2018,232005362
A,DOM,PER,N1-3,M,NR,EU27_2020,2019,229338547
A,DOM,PER,N1-3,M,NR,EU27_2020,2020,168080635
A,DOM,PER,N1-3,M,NR,EU27_2020,2021,205907276
A,DOM,PER,N1-3,M,NR,EU27_2020,2022,221416188
A,DOM,PER,N1-3,M,NR,FI,2012,10701781
A,DOM,PER,N1-3,M,NR,FI,2013,10561937
A,DOM,PER,N1-3,M,NR,FI,2014,10094365
A,DOM,PER,N1-3,M,NR,FI,2015,10048681
A,DOM,PER,N1-3,M,NR,FI,2016,10397394
A,DOM,PER,N1-3,M,NR,FI,2017,10576943
A,DOM,PER,N1-3,M,NR,FI,2018,10414377
A,DOM,PER,N1-3,M,NR,FI,2019,8973051
A,DOM,PER,N1-3,M,NR,FI,2020,7056630
A,DOM,PER,N1-3,M,NR,FI,2021,9400771
A,DOM,PER,N1-3,M,NR,FI,2022,8150832
A,DOM,PER,N1-3,M,NR,FR,2012,50013124
A,DOM,PER,N1-3,M,NR,FR,2013,48552123
A,DOM,PER,N1-3,M,NR,FR,2014,48106416
A,DOM,PER,N1-3,M,NR,FR,2015,42980635
A,DOM,PER,N1-3,M,NR,FR,2016,42103754
A,DOM,PER,N1-3,M,NR,FR,2017,44786712
A,DOM,PER,N1-3,M,NR,FR,2018,44375367
A,DOM,PER,N1-3,M,NR,FR,2019,43109071
A,DOM,PER,N1-3,M,NR,FR,2020,35483922
A,DOM,PER,N1-3,M,NR,FR,2021,42508629
A,DOM,PER,N1-3,M,NR,FR,2022,47253316
A,DOM,PER,N1-3,M,NR,HR,2012,1673162
A,DOM,PER,N1-3,M,NR,HR,2013,1765877
A,DOM,PER,N1-3,M,NR,HR,2014,1511421
A,DOM,PER,N1-3,M,NR,HR,2015,948110
A,DOM,PER,N1-3,M,NR,HR,2016,706206
A,DOM,PER,N1-3,M,NR,HR,2017,650558
A,DOM,PER,N1-3,M,NR,HR,2018,727271
A,DOM,PER,N1-3,M,NR,HR,2019,940315
A,DOM,PER,N1-3,M,NR,HR,2020,670094
A,DOM,PER,N1-3,M,NR,HR,2021,769090
A,DOM,PER,N1-3,M,NR,HR,2022,710385
A,DOM,PER,N1-3,M,NR,HU,2012,4851686
A,DOM,PER,N1-3,M,NR,HU,2013,3910275
A,DOM,PER,N1-3,M,NR,HU,2014,4114811
A,DOM,PER,N1-3,M,NR,HU,2015,4235913
A,DOM,PER,N1-3,M,NR,HU,2016,4120553
A,DOM,PER,N1-3,M,NR,HU,2017,4136528
A,DOM,PER,N1-3,M,NR,HU,2018,3956047
A,DOM,PER,N1-3,M,NR,HU,2019,4128710
A,DOM,PER,N1-3,M,NR,HU,2020,2588639
A,DOM,PER,N1-3,M,NR,HU,2021,2880813
A,DOM,PER,N1-3,M,NR,HU,2022,3796178
A,DOM,PER,N1-3,M,NR,IE,2012,2163962
A,DOM,PER,N1-3,M,NR,IE,2013,2190458
A,DOM,PER,N1-3,M,NR,IE,2014,2388836
A,DOM,PER,N1-3,M,NR,IE,2015,2396910
A,DOM,PER,N1-3,M,NR,IE,2016,2426698
A,DOM,PER,N1-3,M,NR,IE,2017,2688986
A,DOM,PER,N1-3,M,NR,IE,2018,3011296
A,DOM,PER,N1-3,M,NR,IE,2019,3154745
A,DOM,PER,N1-3,M,NR,IE,2020,2029426
A,DOM,PER,N1-3,M,NR,IE,2021,1429374
A,DOM,PER,N1-3,M,NR,IE,2022,3586290
A,DOM,PER,N1-3,M,NR,IT,2012,11815339
A,DOM,PER,N1-3,M,NR,IT,2013,9079377
A,DOM,PER,N1-3,M,NR,IT,2014,9906360
A,DOM,PER,N1-3,M,NR,IT,2015,9482003
A,DOM,PER,N1-3,M,NR,IT,2016,10980238
A,DOM,PER,N1-3,M,NR,IT,2017,10074309
A,DOM,PER,N1-3,M,NR,IT,2018,12771272
A,DOM,PER,N1-3,M,NR,IT,2019,10604750
A,DOM,PER,N1-3,M,NR,IT,2020,6156782
A,DOM,PER,N1-3,M,NR,IT,2021,5684204
A,DOM,PER,N1-3,M,NR,IT,2022,7986638
A,DOM,PER,N1-3,M,NR,LT,2012,876597
A,DOM,PER,N1-3,M,NR,LT,2013,872302
A,DOM,PER,N1-3,M,NR,LT,2014,878336
A,DOM,PER,N1-3,M,NR,LT,2015,897330
A,DOM,PER,N1-3,M,NR,LT,2016,863409
A,DOM,PER,N1-3,M,NR,LT,2017,851103
A,DOM,PER,N1-3,M,NR,LT,2018,871455
A,DOM,PER,N1-3,M,NR,LT,2019,919545
A,DOM,PER,N1-3,M,NR,LT,2020,804425
A,DOM,PER,N1-3,M,NR,LT,2021,1064027
A,DOM,PER,N1-3,M,NR,LT,2022,1242098
A,DOM,PER,N1-3,M,NR,LU,2012,20772
A,DOM,PER,N1-3,M,NR,LU,2013,29471
A,DOM,PER,N1-3,M,NR,LU,2014,8588
A,DOM,PER,N1-3,M,NR,LU,2015,7450
A,DOM,PER,N1-3,M,NR,LU,2016,
A,DOM,PER,N1-3,M,NR,LU,2017,16322
A,DOM,PER,N1-3,M,NR,LU,2018,16763
A,DOM,PER,N1-3,M,NR,LU,2019,15754
A,DOM,PER,N1-3,M,NR,LU,2020,49114
A,DOM,PER,N1-3,M,NR,LU,2021,60141
A,DOM,PER,N1-3,M,NR,LU,2022,65696
A,DOM,PER,N1-3,M,NR,LV,2012,1483441
A,DOM,PER,N1-3,M,NR,LV,2013,1225986
A,DOM,PER,N1-3,M,NR,LV,2014,1246940
A,DOM,PER,N1-3,M,NR,LV,2015,1115895
A,DOM,PER,N1-3,M,NR,LV,2016,1251356
A,DOM,PER,N1-3,M,NR,LV,2017,1274589
A,DOM,PER,N1-3,M,NR,LV,2018,980639
A,DOM,PER,N1-3,M,NR,LV,2019,938554
A,DOM,PER,N1-3,M,NR,LV,2020,505279
A,DOM,PER,N1-3,M,NR,LV,2021,909880
A,DOM,PER,N1-3,M,NR,LV,2022,1128235
A,DOM,PER,N1-3,M,NR,ME,2016,291997
A,DOM,PER,N1-3,M,NR,ME,2017,288842
A,DOM,PER,N1-3,M,NR,MK,2019,40917
A,DOM,PER,N1-3,M,NR,MK,2020,72401
A,DOM,PER,N1-3,M,NR,MK,2021,57553
A,DOM,PER,N1-3,M,NR,MT,2012,85823
A,DOM,PER,N1-3,M,NR,MT,2013,79856
A,DOM,PER,N1-3,M,NR,MT,2014,86910
A,DOM,PER,N1-3,M,NR,MT,2015,81616
A,DOM,PER,N1-3,M,NR,MT,2016,134494
A,DOM,PER,N1-3,M,NR,MT,2017,104040
A,DOM,PER,N1-3,M,NR,MT,2018,95191
A,DOM,PER,N1-3,M,NR,MT,2019,98675
A,DOM,PER,N1-3,M,NR,MT,2020,148403
A,DOM,PER,N1-3,M,NR,MT,2021,162390
A,DOM,PER,N1-3,M,NR,MT,2022,142331
A,DOM,PER,N1-3,M,NR,NL,2012,8953887
A,DOM,PER,N1-3,M,NR,NL,2013,8529001
A,DOM,PER,N1-3,M,NR,NL,2014,7932111
A,DOM,PER,N1-3,M,NR,NL,2015,7451351
A,DOM,PER,N1-3,M,NR,NL,2016,7336432
A,DOM,PER,N1-3,M,NR,NL,2017,7611032
A,DOM,PER,N1-3,M,NR,NL,2018,7570767
A,DOM,PER,N1-3,M,NR,NL,2019,7270643
A,DOM,PER,N1-3,M,NR,NL,2020,6191470
A,DOM,PER,N1-3,M,NR,NL,2021,8968495
A,DOM,PER,N1-3,M,NR,NL,2022,5781911
A,DOM,PER,N1-3,M,NR,NO,2013,3241949
A,DOM,PER,N1-3,M,NR,NO,2014,4170877
A,DOM,PER,N1-3,M,NR,NO,2015,3559818
A,DOM,PER,N1-3,M,NR,NO,2016,4041398
A,DOM,PER,N1-3,M,NR,NO,2017,3866835
A,DOM,PER,N1-3,M,NR,NO,2018,5513203
A,DOM,PER,N1-3,M,NR,NO,2021,6650598
A,DOM,PER,N1-3,M,NR,PL,2012,11732579
A,DOM,PER,N1-3,M,NR,PL,2013,10826965
A,DOM,PER,N1-3,M,NR,PL,2014,10253290
A,DOM,PER,N1-3,M,NR,PL,2015,10620559
A,DOM,PER,N1-3,M,NR,PL,2016,11744872
A,DOM,PER,N1-3,M,NR,PL,2017,12363121
A,DOM,PER,N1-3,M,NR,PL,2018,12695962
A,DOM,PER,N1-3,M,NR,PL,2019,13303127
A,DOM,PER,N1-3,M,NR,PL,2020,10483223
A,DOM,PER,N1-3,M,NR,PL,2021,12630626
A,DOM,PER,N1-3,M,NR,PL,2022,14058139
A,DOM,PER,N1-3,M,NR,PT,2012,4176076
A,DOM,PER,N1-3,M,NR,PT,2013,4029207
A,DOM,PER,N1-3,M,NR,PT,2014,4176512
A,DOM,PER,N1-3,M,NR,PT,2015,4381134
A,DOM,PER,N1-3,M,NR,PT,2016,4543277
A,DOM,PER,N1-3,M,NR,PT,2017,5012794
A,DOM,PER,N1-3,M,NR,PT,2018,5263831
A,DOM,PER,N1-3,M,NR,PT,2019,5479462
A,DOM,PER,N1-3,M,NR,PT,2020,3258251
A,DOM,PER,N1-3,M,NR,PT,2021,3973680
A,DOM,PER,N1-3,M,NR,PT,2022,5217163
A,DOM,PER,N1-3,M,NR,RO,2012,4767647
A,DOM,PER,N1-3,M,NR,RO,2013,5105889
A,DOM,PER,N1-3,M,NR,RO,2014,5179116
A,DOM,PER,N1-3,M,NR,RO,2015,5069847
A,DOM,PER,N1-3,M,NR,RO,2016,5300823
A,DOM,PER,N1-3,M,NR,RO,2017,5563867
A,DOM,PER,N1-3,M,NR,RO,2018,5538760
A,DOM,PER,N1-3,M,NR,RO,2019,5576477
A,DOM,PER,N1-3,M,NR,RO,2020,3663765
A,DOM,PER,N1-3,M,NR,RO,2021,5453483
A,DOM,PER,N1-3,M,NR,RO,2022,5505482
A,DOM,PER,N1-3,M,NR,RS,2018,237816
A,DOM,PER,N1-3,M,NR,SE,2014,8948289
A,DOM,PER,N1-3,M,NR,SE,2015,10336649
A,DOM,PER,N1-3,M,NR,SE,2016,10650217
A,DOM,PER,N1-3,M,NR,SE,2017,9684229
A,DOM,PER,N1-3,M,NR,SE,2018,9535726
A,DOM,PER,N1-3,M,NR,SE,2019,10129119
A,DOM,PER,N1-3,M,NR,SE,2020,17265996
A,DOM,PER,N1-3,M,NR,SE,2021,16691270
A,DOM,PER,N1-3,M,NR,SE,2022,18531188
A,DOM,PER,N1-3,M,NR,SI,2012,878048
A,DOM,PER,N1-3,M,NR,SI,2013,817931
A,DOM,PER,N1-3,M,NR,SI,2014,727913
A,DOM,PER,N1-3,M,NR,SI,2015,554384
A,DOM,PER,N1-3,M,NR,SI,2016,592069
A,DOM,PER,N1-3,M,NR,SI,2017,609736
A,DOM,PER,N1-3,M,NR,SI,2018,851685
A,DOM,PER,N1-3,M,NR,SI,2019,613583
A,DOM,PER,N1-3,M,NR,SI,2020,435858
A,DOM,PER,N1-3,M,NR,SI,2021,1206681
A,DOM,PER,N1-3,M,NR,SI,2022,999718
A,DOM,PER,N1-3,M,NR,SK,2012,934350
A,DOM,PER,N1-3,M,NR,SK,2013,1403063
A,DOM,PER,N1-3,M,NR,SK,2014,1166896
A,DOM,PER,N1-3,M,NR,SK,2015,1583260
A,DOM,PER,N1-3,M,NR,SK,2016,2028403
A,DOM,PER,N1-3,M,NR,SK,2017,2324615
A,DOM,PER,N1-3,M,NR,SK,2018,1947530
A,DOM,PER,N1-3,M,NR,SK,2019,2245177
A,DOM,PER,N1-3,M,NR,SK,2020,1291482
A,DOM,PER,N1-3,M,NR,SK,2021,1699344
A,DOM,PER,N1-3,M,NR,SK,2022,2645144
A,DOM,PER,N1-3,M,NR,UK,2012,31404702
A,DOM,PER,N1-3,M,NR,UK,2013,31260584
A,DOM,PER,N1-3,T,NR,AL,2017,2447366
A,DOM,PER,N1-3,T,NR,AL,2019,2816246
A,DOM,PER,N1-3,T,NR,AL,2020,1856588
A,DOM,PER,N1-3,T,NR,AT,2012,5777112
A,DOM,PER,N1-3,T,NR,AT,2013,6314809
A,DOM,PER,N1-3,T,NR,AT,2014,6709183
A,DOM,PER,N1-3,T,NR,AT,2015,6351613
A,DOM,PER,N1-3,T,NR,AT,2016,6882323
A,DOM,PER,N1-3,T,NR,AT,2017,6764655
A,DOM,PER,N1-3,T,NR,AT,2018,7361385
A,DOM,PER,N1-3,T,NR,AT,2019,7909105
A,DOM,PER,N1-3,T,NR,AT,2020,6288046
A,DOM,PER,N1-3,T,NR,AT,2021,6677951
A,DOM,PER,N1-3,T,NR,AT,2022,8407853
A,DOM,PER,N1-3,T,NR,BE,2012,1489881
A,DOM,PER,N1-3,T,NR,BE,2013,1670786
A,DOM,PER,N1-3,T,NR,BE,2014,1435782
A,DOM,PER,N1-3,T,NR,BE,2015,2235671
A,DOM,PER,N1-3,T,NR,BE,2016,1698476
A,DOM,PER,N1-3,T,NR,BE,2017,2175530
A,DOM,PER,N1-3,T,NR,BE,2018,2469676
A,DOM,PER,N1-3,T,NR,BE,2019,2782431
A,DOM,PER,N1-3,T,NR,BE,2020,2219809
A,DOM,PER,N1-3,T,NR,BE,2021,3606225
A,DOM,PER,N1-3,T,NR,BE,2022,3316240
A,DOM,PER,N1-3,T,NR,BG,2012,1941286
A,DOM,PER,N1-3,T,NR,BG,2013,1877711
A,DOM,PER,N1-3,T,NR,BG,2014,1855864
A,DOM,PER,N1-3,T,NR,BG,2015,1424295
A,DOM,PER,N1-3,T,NR,BG,2016,1596173
A,DOM,PER,N1-3,T,NR,BG,2017,2736847
A,DOM,PER,N1-3,T,NR,BG,2018,2335183
A,DOM,PER,N1-3,T,NR,BG,2019,2204807
A,DOM,PER,N1-3,T,NR,BG,2020,1208155
A,DOM,PER,N1-3,T,NR,BG,2021,1677700
A,DOM,PER,N1-3,T,NR,BG,2022,1967127
A,DOM,PER,N1-3,T,NR,CH,2012,3905121
A,DOM,PER,N1-3,T,NR,CH,2013,4450442
A,DOM,PER,N1-3,T,NR,CH,2014,3993011
A,DOM,PER,N1-3,T,NR,CH,2015,4058296
A,DOM,PER,N1-3,T,NR,CH,2016,3836856
A,DOM,PER,N1-3,T,NR,CH,2017,3968361
A,DOM,PER,N1-3,T,NR,CH,2018,3733290
A,DOM,PER,N1-3,T,NR,CH,2019,4014110
A,DOM,PER,N1-3,T,NR,CH,2020,4074610
A,DOM,PER,N1-3,T,NR,CH,2021,4555362
A,DOM,PER,N1-3,T,NR,CY,2012,1074564
A,DOM,PER,N1-3,T,NR,CY,2013,879804
A,DOM,PER,N1-3,T,NR,CY,2014,962785
A,DOM,PER,N1-3,T,NR,CY,2015,1082593
A,DOM,PER,N1-3,T,NR,CY,2016,1114113
A,DOM,PER,N1-3,T,NR,CY,2017,1167110
A,DOM,PER,N1-3,T,NR,CY,2018,1329479
A,DOM,PER,N1-3,T,NR,CY,2019,1365000
A,DOM,PER,N1-3,T,NR,CY,2020,1444892
A,DOM,PER,N1-3,T,NR,CY,2021,1586491
A,DOM,PER,N1-3,T,NR,CY,2022,1349181
A,DOM,PER,N1-3,T,NR,CZ,2012,18628902
A,DOM,PER,N1-3,T,NR,CZ,2013,17215083
A,DOM,PER,N1-3,T,NR,CZ,2014,18528217
A,DOM,PER,N1-3,T,NR,CZ,2015,16203332
A,DOM,PER,N1-3,T,NR,CZ,2016,17702092
A,DOM,PER,N1-3,T,NR,CZ,2017,20061639
A,DOM,PER,N1-3,T,NR,CZ,2018,18498367
A,DOM,PER,N1-3,T,NR,CZ,2019,18301424
A,DOM,PER,N1-3,T,NR,CZ,2020,12774637
A,DOM,PER,N1-3,T,NR,CZ,2021,14492600
A,DOM,PER,N1-3,T,NR,CZ,2022,17453952
A,DOM,PER,N1-3,T,NR,DE,2012,84908064
A,DOM,PER,N1-3,T,NR,DE,2013,87350273
A,DOM,PER,N1-3,T,NR,DE,2014,80109555
A,DOM,PER,N1-3,T,NR,DE,2015,89534444
A,DOM,PER,N1-3,T,NR,DE,2016,87104335
A,DOM,PER,N1-3,T,NR,DE,2017,79063521
A,DOM,PER,N1-3,T,NR,DE,2018,82390597
A,DOM,PER,N1-3,T,NR,DE,2019,84381050
A,DOM,PER,N1-3,T,NR,DE,2020,57445754
A,DOM,PER,N1-3,T,NR,DE,2021,70272824
A,DOM,PER,N1-3,T,NR,DE,2022,67283380
A,DOM,PER,N1-3,T,NR,DK,2012,17342909
A,DOM,PER,N1-3,T,NR,DK,2013,19196406
A,DOM,PER,N1-3,T,NR,DK,2014,19511192
A,DOM,PER,N1-3,T,NR,DK,2015,19496387
A,DOM,PER,N1-3,T,NR,DK,2016,17400216
A,DOM,PER,N1-3,T,NR,DK,2017,13838114
A,DOM,PER,N1-3,T,NR,DK,2018,6588550
A,DOM,PER,N1-3,T,NR,DK,2019,12339753
A,DOM,PER,N1-3,T,NR,DK,2020,11990566
A,DOM,PER,N1-3,T,NR,DK,2021,8744466
A,DOM,PER,N1-3,T,NR,EA20,2012,371389983
A,DOM,PER,N1-3,T,NR,EA20,2013,363045088
A,DOM,PER,N1-3,T,NR,EA20,2014,356214038
A,DOM,PER,N1-3,T,NR,EA20,2015,360808977
A,DOM,PER,N1-3,T,NR,EA20,2016,367176517
A,DOM,PER,N1-3,T,NR,EA20,2017,377480080
A,DOM,PER,N1-3,T,NR,EA20,2018,385472057
A,DOM,PER,N1-3,T,NR,EA20,2019,384614989
A,DOM,PER,N1-3,T,NR,EA20,2020,257903925
A,DOM,PER,N1-3,T,NR,EA20,2021,334891953
A,DOM,PER,N1-3,T,NR,EA20,2022,360811507
A,DOM,PER,N1-3,T,NR,EE,2012,1353968
A,DOM,PER,N1-3,T,NR,EE,2013,1386473
A,DOM,PER,N1-3,T,NR,EE,2014,2048022
A,DOM,PER,N1-3,T,NR,EE,2015,2147737
A,DOM,PER,N1-3,T,NR,EE,2016,2598912
A,DOM,PER,N1-3,T,NR,EE,2017,2599066
A,DOM,PER,N1-3,T,NR,EE,2018,3684154
A,DOM,PER,N1-3,T,NR,EE,2019,2792391
A,DOM,PER,N1-3,T,NR,EE,2020,1731058
A,DOM,PER,N1-3,T,NR,EE,2021,1784187
A,DOM,PER,N1-3,T,NR,EE,2022,2157881
A,DOM,PER,N1-3,T,NR,EL,2012,2658927
A,DOM,PER,N1-3,T,NR,EL,2013,1357457
A,DOM,PER,N1-3,T,NR,EL,2014,1596409
A,DOM,PER,N1-3,T,NR,EL,2015,1472529
A,DOM,PER,N1-3,T,NR,EL,2016,1337167
A,DOM,PER,N1-3,T,NR,EL,2017,1446538
A,DOM,PER,N1-3,T,NR,EL,2018,1521486
A,DOM,PER,N1-3,T,NR,EL,2019,1300699
A,DOM,PER,N1-3,T,NR,EL,2020,1162815
A,DOM,PER,N1-3,T,NR,EL,2021,1220626
A,DOM,PER,N1-3,T,NR,EL,2022,1642427
A,DOM,PER,N1-3,T,NR,ES,2012,83539578
A,DOM,PER,N1-3,T,NR,ES,2013,82058291
A,DOM,PER,N1-3,T,NR,ES,2014,80180124
A,DOM,PER,N1-3,T,NR,ES,2015,87944959
A,DOM,PER,N1-3,T,NR,ES,2016,92415804
A,DOM,PER,N1-3,T,NR,ES,2017,98440678
A,DOM,PER,N1-3,T,NR,ES,2018,98481278
A,DOM,PER,N1-3,T,NR,ES,2019,96098994
A,DOM,PER,N1-3,T,NR,ES,2020,50824968
A,DOM,PER,N1-3,T,NR,ES,2021,73548911
A,DOM,PER,N1-3,T,NR,ES,2022,85395637
A,DOM,PER,N1-3,T,NR,EU27_2020,2012,471264431
A,DOM,PER,N1-3,T,NR,EU27_2020,2013,460689516
A,DOM,PER,N1-3,T,NR,EU27_2020,2014,455597157
A,DOM,PER,N1-3,T,NR,EU27_2020,2015,460563458
A,DOM,PER,N1-3,T,NR,EU27_2020,2016,468592159
A,DOM,PER,N1-3,T,NR,EU27_2020,2017,481493441
A,DOM,PER,N1-3,T,NR,EU27_2020,2018,480719831
A,DOM,PER,N1-3,T,NR,EU27_2020,2019,486564955
A,DOM,PER,N1-3,T,NR,EU27_2020,2020,350371288
A,DOM,PER,N1-3,T,NR,EU27_2020,2021,434770756
A,DOM,PER,N1-3,T,NR,EU27_2020,2022,475982341
A,DOM,PER,N1-3,T,NR,FI,2012,21483338
A,DOM,PER,N1-3,T,NR,FI,2013,21219881
A,DOM,PER,N1-3,T,NR,FI,2014,20069650
A,DOM,PER,N1-3,T,NR,FI,2015,20500670
A,DOM,PER,N1-3,T,NR,FI,2016,20638135
A,DOM,PER,N1-3,T,NR,FI,2017,21196262
A,DOM,PER,N1-3,T,NR,FI,2018,20280352
A,DOM,PER,N1-3,T,NR,FI,2019,20631549
A,DOM,PER,N1-3,T,NR,FI,2020,14751971
A,DOM,PER,N1-3,T,NR,FI,2021,19653912
A,DOM,PER,N1-3,T,NR,FI,2022,17605819
A,DOM,PER,N1-3,T,NR,FR,2012,101090835
A,DOM,PER,N1-3,T,NR,FR,2013,99691398
A,DOM,PER,N1-3,T,NR,FR,2014,100199550
A,DOM,PER,N1-3,T,NR,FR,2015,88733645
A,DOM,PER,N1-3,T,NR,FR,2016,87141181
A,DOM,PER,N1-3,T,NR,FR,2017,99012103
A,DOM,PER,N1-3,T,NR,FR,2018,96705160
A,DOM,PER,N1-3,T,NR,FR,2019,98083414
A,DOM,PER,N1-3,T,NR,FR,2020,76759964
A,DOM,PER,N1-3,T,NR,FR,2021,99745216
A,DOM,PER,N1-3,T,NR,FR,2022,109412243
A,DOM,PER,N1-3,T,NR,HR,2012,3028091
A,DOM,PER,N1-3,T,NR,HR,2013,3169156
A,DOM,PER,N1-3,T,NR,HR,2014,2862996
A,DOM,PER,N1-3,T,NR,HR,2015,1858851
A,DOM,PER,N1-3,T,NR,HR,2016,1318717
A,DOM,PER,N1-3,T,NR,HR,2017,1232553
A,DOM,PER,N1-3,T,NR,HR,2018,1381835
A,DOM,PER,N1-3,T,NR,HR,2019,1753025
A,DOM,PER,N1-3,T,NR,HR,2020,1246294
A,DOM,PER,N1-3,T,NR,HR,2021,1504046
A,DOM,PER,N1-3,T,NR,HR,2022,1446080
A,DOM,PER,N1-3,T,NR,HU,2012,10404311
A,DOM,PER,N1-3,T,NR,HU,2013,8283007
A,DOM,PER,N1-3,T,NR,HU,2014,9005826
A,DOM,PER,N1-3,T,NR,HU,2015,9178335
A,DOM,PER,N1-3,T,NR,HU,2016,8787343
A,DOM,PER,N1-3,T,NR,HU,2017,8967808
A,DOM,PER,N1-3,T,NR,HU,2018,8667609
A,DOM,PER,N1-3,T,NR,HU,2019,8715121
A,DOM,PER,N1-3,T,NR,HU,2020,5314714
A,DOM,PER,N1-3,T,NR,HU,2021,6036837
A,DOM,PER,N1-3,T,NR,HU,2022,8005428
A,DOM,PER,N1-3,T,NR,IE,2012,4989593
A,DOM,PER,N1-3,T,NR,IE,2013,4985981
A,DOM,PER,N1-3,T,NR,IE,2014,5301522
A,DOM,PER,N1-3,T,NR,IE,2015,5412039
A,DOM,PER,N1-3,T,NR,IE,2016,5655671
A,DOM,PER,N1-3,T,NR,IE,2017,5987283
A,DOM,PER,N1-3,T,NR,IE,2018,6883462
A,DOM,PER,N1-3,T,NR,IE,2019,7206159
A,DOM,PER,N1-3,T,NR,IE,2020,4500025
A,DOM,PER,N1-3,T,NR,IE,2021,3249162
A,DOM,PER,N1-3,T,NR,IE,2022,8286955
A,DOM,PER,N1-3,T,NR,IT,2012,22914818
A,DOM,PER,N1-3,T,NR,IT,2013,17616095
A,DOM,PER,N1-3,T,NR,IT,2014,19635800
A,DOM,PER,N1-3,T,NR,IT,2015,18822480
A,DOM,PER,N1-3,T,NR,IT,2016,22957185
A,DOM,PER,N1-3,T,NR,IT,2017,20992374
A,DOM,PER,N1-3,T,NR,IT,2018,25693619
A,DOM,PER,N1-3,T,NR,IT,2019,21583168
A,DOM,PER,N1-3,T,NR,IT,2020,12639567
A,DOM,PER,N1-3,T,NR,IT,2021,11956283
A,DOM,PER,N1-3,T,NR,IT,2022,16535282
A,DOM,PER,N1-3,T,NR,LT,2012,1800988
A,DOM,PER,N1-3,T,NR,LT,2013,1772756
A,DOM,PER,N1-3,T,NR,LT,2014,1859041
A,DOM,PER,N1-3,T,NR,LT,2015,1894224
A,DOM,PER,N1-3,T,NR,LT,2016,1809246
A,DOM,PER,N1-3,T,NR,LT,2017,1801918
A,DOM,PER,N1-3,T,NR,LT,2018,1892208
A,DOM,PER,N1-3,T,NR,LT,2019,2040226
A,DOM,PER,N1-3,T,NR,LT,2020,1759632
A,DOM,PER,N1-3,T,NR,LT,2021,2329937
A,DOM,PER,N1-3,T,NR,LT,2022,2751614
A,DOM,PER,N1-3,T,NR,LU,2012,38128
A,DOM,PER,N1-3,T,NR,LU,2013,48074
A,DOM,PER,N1-3,T,NR,LU,2014,20175
A,DOM,PER,N1-3,T,NR,LU,2015,11722
A,DOM,PER,N1-3,T,NR,LU,2016,11417
A,DOM,PER,N1-3,T,NR,LU,2017,22540
A,DOM,PER,N1-3,T,NR,LU,2018,28005
A,DOM,PER,N1-3,T,NR,LU,2019,23425
A,DOM,PER,N1-3,T,NR,LU,2020,111457
A,DOM,PER,N1-3,T,NR,LU,2021,116073
A,DOM,PER,N1-3,T,NR,LU,2022,118096
A,DOM,PER,N1-3,T,NR,LV,2012,3269376
A,DOM,PER,N1-3,T,NR,LV,2013,2709534
A,DOM,PER,N1-3,T,NR,LV,2014,2719511
A,DOM,PER,N1-3,T,NR,LV,2015,2576756
A,DOM,PER,N1-3,T,NR,LV,2016,2727693
A,DOM,PER,N1-3,T,NR,LV,2017,2589575
A,DOM,PER,N1-3,T,NR,LV,2018,2270410
A,DOM,PER,N1-3,T,NR,LV,2019,2161385
A,DOM,PER,N1-3,T,NR,LV,2020,1073253
A,DOM,PER,N1-3,T,NR,LV,2021,2024280
A,DOM,PER,N1-3,T,NR,LV,2022,2476484
A,DOM,PER,N1-3,T,NR,ME,2016,527043
A,DOM,PER,N1-3,T,NR,ME,2017,542721
A,DOM,PER,N1-3,T,NR,MK,2019,83307
A,DOM,PER,N1-3,T,NR,MK,2020,146164
A,DOM,PER,N1-3,T,NR,MK,2021,125247
A,DOM,PER,N1-3,T,NR,MT,2012,165635
A,DOM,PER,N1-3,T,NR,MT,2013,164188
A,DOM,PER,N1-3,T,NR,MT,2014,165919
A,DOM,PER,N1-3,T,NR,MT,2015,169306
A,DOM,PER,N1-3,T,NR,MT,2016,259064
A,DOM,PER,N1-3,T,NR,MT,2017,211062
A,DOM,PER,N1-3,T,NR,MT,2018,196795
A,DOM,PER,N1-3,T,NR,MT,2019,189763
A,DOM,PER,N1-3,T,NR,MT,2020,281538
A,DOM,PER,N1-3,T,NR,MT,2021,295777
A,DOM,PER,N1-3,T,NR,MT,2022,288728
A,DOM,PER,N1-3,T,NR,NL,2012,19655079
A,DOM,PER,N1-3,T,NR,NL,2013,17539840
A,DOM,PER,N1-3,T,NR,NL,2014,17024512
A,DOM,PER,N1-3,T,NR,NL,2015,16157006
A,DOM,PER,N1-3,T,NR,NL,2016,16194798
A,DOM,PER,N1-3,T,NR,NL,2017,16171800
A,DOM,PER,N1-3,T,NR,NL,2018,15301700
A,DOM,PER,N1-3,T,NR,NL,2019,15654877
A,DOM,PER,N1-3,T,NR,NL,2020,12640948
A,DOM,PER,N1-3,T,NR,NL,2021,21041260
A,DOM,PER,N1-3,T,NR,NL,2022,14008073
A,DOM,PER,N1-3,T,NR,NO,2013,6567323
A,DOM,PER,N1-3,T,NR,NO,2014,8174748
A,DOM,PER,N1-3,T,NR,NO,2015,7498071
A,DOM,PER,N1-3,T,NR,NO,2016,7541954
A,DOM,PER,N1-3,T,NR,NO,2017,7834014
