freq,c_dest,purpose,duration,isced11,unit,geo,TIME_PERIOD,OBS_VALUE
A,WORLD,PER,N_GE4,ED0-2,NR,LV,2018,90598
A,WORLD,PER,N_GE4,ED0-2,NR,LV,2019,77904
A,WORLD,PER,N_GE4,ED0-2,NR,LV,2020,
A,WORLD,PER,N_GE4,ED0-2,NR,LV,2021,61582
A,WORLD,PER,N_GE4,ED0-2,NR,LV,2022,98732
A,WORLD,PER,N_GE4,ED0-2,NR,MK,2019,80481
A,WORLD,PER,N_GE4,ED0-2,NR,MK,2020,25398
A,WORLD,PER,N_GE4,ED0-2,NR,MK,2021,40875
A,WORLD,PER,N_GE4,ED0-2,NR,MT,2014,34251
A,WORLD,PER,N_GE4,ED0-2,NR,MT,2015,42612
A,WORLD,PER,N_GE4,ED0-2,NR,MT,2016,22486
A,WORLD,PER,N_GE4,ED0-2,NR,MT,2019,26199
A,WORLD,PER,N_GE4,ED0-2,NR,MT,2020,10806
A,WORLD,PER,N_GE4,ED0-2,NR,MT,2021,8825
A,WORLD,PER,N_GE4,ED0-2,NR,MT,2022,27813
A,WORLD,PER,N_GE4,ED0-2,NR,NL,2012,4438282
A,WORLD,PER,N_GE4,ED0-2,NR,NL,2013,4370790
A,WORLD,PER,N_GE4,ED0-2,NR,NL,2014,4160433
A,WORLD,PER,N_GE4,ED0-2,NR,NL,2015,4026767
A,WORLD,PER,N_GE4,ED0-2,NR,NL,2016,4079558
A,WORLD,PER,N_GE4,ED0-2,NR,NL,2017,4124184
A,WORLD,PER,N_GE4,ED0-2,NR,NL,2018,4020161
A,WORLD,PER,N_GE4,ED0-2,NR,NL,2019,3655749
A,WORLD,PER,N_GE4,ED0-2,NR,NL,2020,2059504
A,WORLD,PER,N_GE4,ED0-2,NR,NL,2021,2712034
A,WORLD,PER,N_GE4,ED0-2,NR,NL,2022,3553096
A,WORLD,PER,N_GE4,ED0-2,NR,PT,2012,1682220
A,WORLD,PER,N_GE4,ED0-2,NR,PT,2013,1942157
A,WORLD,PER,N_GE4,ED0-2,NR,PT,2015,1629829
A,WORLD,PER,N_GE4,ED0-2,NR,PT,2016,1610081
A,WORLD,PER,N_GE4,ED0-2,NR,PT,2017,1943109
A,WORLD,PER,N_GE4,ED0-2,NR,PT,2018,1746132
A,WORLD,PER,N_GE4,ED0-2,NR,PT,2019,2082657
A,WORLD,PER,N_GE4,ED0-2,NR,PT,2020,1257899
A,WORLD,PER,N_GE4,ED0-2,NR,PT,2021,1528784
A,WORLD,PER,N_GE4,ED0-2,NR,PT,2022,1659801
A,WORLD,PER,N_GE4,ED0-2,NR,RO,2013,426267
A,WORLD,PER,N_GE4,ED0-2,NR,RO,2014,410545
A,WORLD,PER,N_GE4,ED0-2,NR,RO,2015,354422
A,WORLD,PER,N_GE4,ED0-2,NR,RO,2016,416199
A,WORLD,PER,N_GE4,ED0-2,NR,RO,2017,366668
A,WORLD,PER,N_GE4,ED0-2,NR,RO,2018,415792
A,WORLD,PER,N_GE4,ED0-2,NR,RO,2019,405707
A,WORLD,PER,N_GE4,ED0-2,NR,RO,2020,224586
A,WORLD,PER,N_GE4,ED0-2,NR,RO,2021,321089
A,WORLD,PER,N_GE4,ED0-2,NR,RO,2022,297982
A,WORLD,PER,N_GE4,ED0-2,NR,RS,2018,63871
A,WORLD,PER,N_GE4,ED0-2,NR,SI,2012,204462
A,WORLD,PER,N_GE4,ED0-2,NR,SI,2013,221684
A,WORLD,PER,N_GE4,ED0-2,NR,SI,2014,173605
A,WORLD,PER,N_GE4,ED0-2,NR,SI,2015,307739
A,WORLD,PER,N_GE4,ED0-2,NR,SI,2016,299394
A,WORLD,PER,N_GE4,ED0-2,NR,SI,2021,278897
A,WORLD,PER,N_GE4,ED0-2,NR,SI,2022,347580
A,WORLD,PER,N_GE4,ED3_4,NR,AL,2017,566954
A,WORLD,PER,N_GE4,ED3_4,NR,AL,2019,727181
A,WORLD,PER,N_GE4,ED3_4,NR,AL,2020,429452
A,WORLD,PER,N_GE4,ED3_4,NR,AT,2012,5378289
A,WORLD,PER,N_GE4,ED3_4,NR,AT,2013,5319212
A,WORLD,PER,N_GE4,ED3_4,NR,AT,2014,5185527
A,WORLD,PER,N_GE4,ED3_4,NR,AT,2015,4849116
A,WORLD,PER,N_GE4,ED3_4,NR,AT,2016,5353043
A,WORLD,PER,N_GE4,ED3_4,NR,AT,2017,5628345
A,WORLD,PER,N_GE4,ED3_4,NR,AT,2018,5025064
A,WORLD,PER,N_GE4,ED3_4,NR,AT,2019,4997356
A,WORLD,PER,N_GE4,ED3_4,NR,AT,2020,2538593
A,WORLD,PER,N_GE4,ED3_4,NR,AT,2021,3790651
A,WORLD,PER,N_GE4,ED3_4,NR,AT,2022,5267021
A,WORLD,PER,N_GE4,ED3_4,NR,BE,2021,1746775
A,WORLD,PER,N_GE4,ED3_4,NR,BE,2022,2580880
A,WORLD,PER,N_GE4,ED3_4,NR,BG,2021,731764
A,WORLD,PER,N_GE4,ED3_4,NR,BG,2022,910846
A,WORLD,PER,N_GE4,ED3_4,NR,DK,2019,4660395
A,WORLD,PER,N_GE4,ED3_4,NR,DK,2020,2817467
A,WORLD,PER,N_GE4,ED3_4,NR,DK,2021,2229263
A,WORLD,PER,N_GE4,ED3_4,NR,EE,2012,331007
A,WORLD,PER,N_GE4,ED3_4,NR,EE,2013,242572
A,WORLD,PER,N_GE4,ED3_4,NR,EE,2014,303489
A,WORLD,PER,N_GE4,ED3_4,NR,EE,2015,317024
A,WORLD,PER,N_GE4,ED3_4,NR,EE,2016,315213
A,WORLD,PER,N_GE4,ED3_4,NR,EE,2017,318339
A,WORLD,PER,N_GE4,ED3_4,NR,EE,2018,449548
A,WORLD,PER,N_GE4,ED3_4,NR,EE,2019,409551
A,WORLD,PER,N_GE4,ED3_4,NR,EE,2020,155239
A,WORLD,PER,N_GE4,ED3_4,NR,EE,2021,196895
A,WORLD,PER,N_GE4,ED3_4,NR,EE,2022,292025
A,WORLD,PER,N_GE4,ED3_4,NR,ES,2012,13714022
A,WORLD,PER,N_GE4,ED3_4,NR,ES,2013,13427412
A,WORLD,PER,N_GE4,ED3_4,NR,ES,2014,13268970
A,WORLD,PER,N_GE4,ED3_4,NR,ES,2015,8510018
A,WORLD,PER,N_GE4,ED3_4,NR,ES,2016,8814964
A,WORLD,PER,N_GE4,ED3_4,NR,ES,2017,9485000
A,WORLD,PER,N_GE4,ED3_4,NR,ES,2018,9929130
A,WORLD,PER,N_GE4,ED3_4,NR,ES,2019,9885211
A,WORLD,PER,N_GE4,ED3_4,NR,ES,2020,5474844
A,WORLD,PER,N_GE4,ED3_4,NR,ES,2021,8018171
A,WORLD,PER,N_GE4,ED3_4,NR,ES,2022,10042095
A,WORLD,PER,N_GE4,ED3_4,NR,FI,2012,3140723
A,WORLD,PER,N_GE4,ED3_4,NR,FI,2013,3075643
A,WORLD,PER,N_GE4,ED3_4,NR,FI,2014,3206608
A,WORLD,PER,N_GE4,ED3_4,NR,FI,2015,3065795
A,WORLD,PER,N_GE4,ED3_4,NR,FI,2016,3151031
A,WORLD,PER,N_GE4,ED3_4,NR,FI,2017,3109067
A,WORLD,PER,N_GE4,ED3_4,NR,FI,2018,3304474
A,WORLD,PER,N_GE4,ED3_4,NR,FI,2019,3567809
A,WORLD,PER,N_GE4,ED3_4,NR,FI,2020,2619927
A,WORLD,PER,N_GE4,ED3_4,NR,FI,2021,2853444
A,WORLD,PER,N_GE4,ED3_4,NR,FI,2022,3401635
A,WORLD,PER,N_GE4,ED3_4,NR,FR,2020,22494849
A,WORLD,PER,N_GE4,ED3_4,NR,FR,2021,27736809
A,WORLD,PER,N_GE4,ED3_4,NR,FR,2022,32190115
A,WORLD,PER,N_GE4,ED3_4,NR,HR,2012,1883302
A,WORLD,PER,N_GE4,ED3_4,NR,HR,2013,1826011
A,WORLD,PER,N_GE4,ED3_4,NR,HU,2015,1514364
A,WORLD,PER,N_GE4,ED3_4,NR,HU,2016,1516439
A,WORLD,PER,N_GE4,ED3_4,NR,HU,2017,1432517
A,WORLD,PER,N_GE4,ED3_4,NR,HU,2018,1434180
A,WORLD,PER,N_GE4,ED3_4,NR,HU,2019,1440112
A,WORLD,PER,N_GE4,ED3_4,NR,HU,2020,923840
A,WORLD,PER,N_GE4,ED3_4,NR,LU,2012,293690
A,WORLD,PER,N_GE4,ED3_4,NR,LU,2019,293685
A,WORLD,PER,N_GE4,ED3_4,NR,LV,2012,435429
A,WORLD,PER,N_GE4,ED3_4,NR,LV,2013,456428
A,WORLD,PER,N_GE4,ED3_4,NR,LV,2014,516234
A,WORLD,PER,N_GE4,ED3_4,NR,LV,2015,402170
A,WORLD,PER,N_GE4,ED3_4,NR,LV,2016,409795
A,WORLD,PER,N_GE4,ED3_4,NR,LV,2017,320247
A,WORLD,PER,N_GE4,ED3_4,NR,LV,2018,385501
A,WORLD,PER,N_GE4,ED3_4,NR,LV,2019,431247
A,WORLD,PER,N_GE4,ED3_4,NR,LV,2020,173042
A,WORLD,PER,N_GE4,ED3_4,NR,LV,2021,252157
A,WORLD,PER,N_GE4,ED3_4,NR,LV,2022,362390
A,WORLD,PER,N_GE4,ED3_4,NR,MK,2019,177055
A,WORLD,PER,N_GE4,ED3_4,NR,MK,2020,47156
A,WORLD,PER,N_GE4,ED3_4,NR,MK,2021,111815
A,WORLD,PER,N_GE4,ED3_4,NR,MT,2014,148361
A,WORLD,PER,N_GE4,ED3_4,NR,MT,2015,149621
A,WORLD,PER,N_GE4,ED3_4,NR,MT,2016,181471
A,WORLD,PER,N_GE4,ED3_4,NR,MT,2019,262394
A,WORLD,PER,N_GE4,ED3_4,NR,MT,2020,81577
A,WORLD,PER,N_GE4,ED3_4,NR,MT,2021,116855
A,WORLD,PER,N_GE4,ED3_4,NR,MT,2022,225891
A,WORLD,PER,N_GE4,ED3_4,NR,NL,2012,7093151
A,WORLD,PER,N_GE4,ED3_4,NR,NL,2013,6736967
A,WORLD,PER,N_GE4,ED3_4,NR,NL,2014,6405340
A,WORLD,PER,N_GE4,ED3_4,NR,NL,2015,6351833
A,WORLD,PER,N_GE4,ED3_4,NR,NL,2016,6845827
A,WORLD,PER,N_GE4,ED3_4,NR,NL,2017,9681565
A,WORLD,PER,N_GE4,ED3_4,NR,NL,2018,9556545
A,WORLD,PER,N_GE4,ED3_4,NR,NL,2019,9919686
A,WORLD,PER,N_GE4,ED3_4,NR,NL,2020,5265818
A,WORLD,PER,N_GE4,ED3_4,NR,NL,2021,5433926
A,WORLD,PER,N_GE4,ED3_4,NR,NL,2022,6617636
A,WORLD,PER,N_GE4,ED3_4,NR,PT,2012,815063
A,WORLD,PER,N_GE4,ED3_4,NR,PT,2013,1008546
A,WORLD,PER,N_GE4,ED3_4,NR,PT,2015,995233
A,WORLD,PER,N_GE4,ED3_4,NR,PT,2016,902551
A,WORLD,PER,N_GE4,ED3_4,NR,PT,2017,1210636
A,WORLD,PER,N_GE4,ED3_4,NR,PT,2018,1215295
A,WORLD,PER,N_GE4,ED3_4,NR,PT,2019,1368124
A,WORLD,PER,N_GE4,ED3_4,NR,PT,2020,1042589
A,WORLD,PER,N_GE4,ED3_4,NR,PT,2021,1263036
A,WORLD,PER,N_GE4,ED3_4,NR,PT,2022,1451061
A,WORLD,PER,N_GE4,ED3_4,NR,RO,2013,4023446
A,WORLD,PER,N_GE4,ED3_4,NR,RO,2014,3964359
A,WORLD,PER,N_GE4,ED3_4,NR,RO,2015,3487958
A,WORLD,PER,N_GE4,ED3_4,NR,RO,2016,3470466
A,WORLD,PER,N_GE4,ED3_4,NR,RO,2017,3437916
A,WORLD,PER,N_GE4,ED3_4,NR,RO,2018,3743645
A,WORLD,PER,N_GE4,ED3_4,NR,RO,2019,4383838
A,WORLD,PER,N_GE4,ED3_4,NR,RO,2020,2479373
A,WORLD,PER,N_GE4,ED3_4,NR,RO,2021,3739460
A,WORLD,PER,N_GE4,ED3_4,NR,RO,2022,3942114
A,WORLD,PER,N_GE4,ED3_4,NR,RS,2018,387879
A,WORLD,PER,N_GE4,ED3_4,NR,SI,2012,826694
A,WORLD,PER,N_GE4,ED3_4,NR,SI,2013,758035
A,WORLD,PER,N_GE4,ED3_4,NR,SI,2014,743676
A,WORLD,PER,N_GE4,ED3_4,NR,SI,2015,805332
A,WORLD,PER,N_GE4,ED3_4,NR,SI,2016,864843
A,WORLD,PER,N_GE4,ED3_4,NR,SI,2021,815810
A,WORLD,PER,N_GE4,ED3_4,NR,SI,2022,1082402
A,WORLD,PER,N_GE4,ED5-8,NR,AL,2017,423747
A,WORLD,PER,N_GE4,ED5-8,NR,AL,2019,485081
A,WORLD,PER,N_GE4,ED5-8,NR,AL,2020,353268
A,WORLD,PER,N_GE4,ED5-8,NR,AT,2012,2396376
A,WORLD,PER,N_GE4,ED5-8,NR,AT,2013,2473194
A,WORLD,PER,N_GE4,ED5-8,NR,AT,2014,2249921
A,WORLD,PER,N_GE4,ED5-8,NR,AT,2015,2716126
A,WORLD,PER,N_GE4,ED5-8,NR,AT,2016,2728214
A,WORLD,PER,N_GE4,ED5-8,NR,AT,2017,2604501
A,WORLD,PER,N_GE4,ED5-8,NR,AT,2018,3107244
A,WORLD,PER,N_GE4,ED5-8,NR,AT,2019,3370444
A,WORLD,PER,N_GE4,ED5-8,NR,AT,2020,1940868
A,WORLD,PER,N_GE4,ED5-8,NR,AT,2021,2907452
A,WORLD,PER,N_GE4,ED5-8,NR,AT,2022,3703138
A,WORLD,PER,N_GE4,ED5-8,NR,BE,2021,3927751
A,WORLD,PER,N_GE4,ED5-8,NR,BE,2022,6035206
A,WORLD,PER,N_GE4,ED5-8,NR,BG,2021,588752
A,WORLD,PER,N_GE4,ED5-8,NR,BG,2022,888097
A,WORLD,PER,N_GE4,ED5-8,NR,DK,2019,4309752
A,WORLD,PER,N_GE4,ED5-8,NR,DK,2020,2644231
A,WORLD,PER,N_GE4,ED5-8,NR,DK,2021,2099395
A,WORLD,PER,N_GE4,ED5-8,NR,EE,2012,298898
A,WORLD,PER,N_GE4,ED5-8,NR,EE,2013,358439
A,WORLD,PER,N_GE4,ED5-8,NR,EE,2014,371865
A,WORLD,PER,N_GE4,ED5-8,NR,EE,2015,377420
A,WORLD,PER,N_GE4,ED5-8,NR,EE,2016,326203
A,WORLD,PER,N_GE4,ED5-8,NR,EE,2017,389852
A,WORLD,PER,N_GE4,ED5-8,NR,EE,2018,574510
A,WORLD,PER,N_GE4,ED5-8,NR,EE,2019,514880
A,WORLD,PER,N_GE4,ED5-8,NR,EE,2020,237408
A,WORLD,PER,N_GE4,ED5-8,NR,EE,2021,298777
A,WORLD,PER,N_GE4,ED5-8,NR,EE,2022,416522
A,WORLD,PER,N_GE4,ED5-8,NR,ES,2012,11407878
A,WORLD,PER,N_GE4,ED5-8,NR,ES,2013,11193896
A,WORLD,PER,N_GE4,ED5-8,NR,ES,2014,10881614
A,WORLD,PER,N_GE4,ED5-8,NR,ES,2015,16746704
A,WORLD,PER,N_GE4,ED5-8,NR,ES,2016,17928922
A,WORLD,PER,N_GE4,ED5-8,NR,ES,2017,18224561
A,WORLD,PER,N_GE4,ED5-8,NR,ES,2018,19245827
A,WORLD,PER,N_GE4,ED5-8,NR,ES,2019,19840218
A,WORLD,PER,N_GE4,ED5-8,NR,ES,2020,11758574
A,WORLD,PER,N_GE4,ED5-8,NR,ES,2021,16281436
A,WORLD,PER,N_GE4,ED5-8,NR,ES,2022,20920933
A,WORLD,PER,N_GE4,ED5-8,NR,FI,2012,3514228
A,WORLD,PER,N_GE4,ED5-8,NR,FI,2013,3773856
A,WORLD,PER,N_GE4,ED5-8,NR,FI,2014,3749850
A,WORLD,PER,N_GE4,ED5-8,NR,FI,2015,3854450
A,WORLD,PER,N_GE4,ED5-8,NR,FI,2016,4205348
A,WORLD,PER,N_GE4,ED5-8,NR,FI,2017,4238124
A,WORLD,PER,N_GE4,ED5-8,NR,FI,2018,4612397
A,WORLD,PER,N_GE4,ED5-8,NR,FI,2019,4959973
A,WORLD,PER,N_GE4,ED5-8,NR,FI,2020,3976075
A,WORLD,PER,N_GE4,ED5-8,NR,FI,2021,4602939
A,WORLD,PER,N_GE4,ED5-8,NR,FI,2022,5652228
A,WORLD,PER,N_GE4,ED5-8,NR,FR,2020,42652420
A,WORLD,PER,N_GE4,ED5-8,NR,FR,2021,46991973
A,WORLD,PER,N_GE4,ED5-8,NR,FR,2022,53128207
A,WORLD,PER,N_GE4,ED5-8,NR,HR,2012,799082
A,WORLD,PER,N_GE4,ED5-8,NR,HR,2013,999368
A,WORLD,PER,N_GE4,ED5-8,NR,HU,2015,1184322
A,WORLD,PER,N_GE4,ED5-8,NR,HU,2016,1058859
A,WORLD,PER,N_GE4,ED5-8,NR,HU,2017,1093798
A,WORLD,PER,N_GE4,ED5-8,NR,HU,2018,1209011
A,WORLD,PER,N_GE4,ED5-8,NR,HU,2019,1241204
A,WORLD,PER,N_GE4,ED5-8,NR,HU,2020,931567
A,WORLD,PER,N_GE4,ED5-8,NR,LU,2012,425618
A,WORLD,PER,N_GE4,ED5-8,NR,LU,2019,263541
A,WORLD,PER,N_GE4,ED5-8,NR,LV,2012,418881
A,WORLD,PER,N_GE4,ED5-8,NR,LV,2013,322108
A,WORLD,PER,N_GE4,ED5-8,NR,LV,2014,572040
A,WORLD,PER,N_GE4,ED5-8,NR,LV,2015,419331
A,WORLD,PER,N_GE4,ED5-8,NR,LV,2016,325446
A,WORLD,PER,N_GE4,ED5-8,NR,LV,2017,468931
A,WORLD,PER,N_GE4,ED5-8,NR,LV,2018,442903
A,WORLD,PER,N_GE4,ED5-8,NR,LV,2019,537991
A,WORLD,PER,N_GE4,ED5-8,NR,LV,2020,202068
A,WORLD,PER,N_GE4,ED5-8,NR,LV,2021,304631
A,WORLD,PER,N_GE4,ED5-8,NR,LV,2022,501354
A,WORLD,PER,N_GE4,ED5-8,NR,MK,2019,94254
A,WORLD,PER,N_GE4,ED5-8,NR,MK,2020,46884
A,WORLD,PER,N_GE4,ED5-8,NR,MK,2021,113957
A,WORLD,PER,N_GE4,ED5-8,NR,MT,2014,80225
A,WORLD,PER,N_GE4,ED5-8,NR,MT,2015,91895
A,WORLD,PER,N_GE4,ED5-8,NR,MT,2016,101609
A,WORLD,PER,N_GE4,ED5-8,NR,MT,2019,163211
A,WORLD,PER,N_GE4,ED5-8,NR,MT,2020,77123
A,WORLD,PER,N_GE4,ED5-8,NR,MT,2021,116956
A,WORLD,PER,N_GE4,ED5-8,NR,MT,2022,189843
A,WORLD,PER,N_GE4,ED5-8,NR,NL,2012,9453588
A,WORLD,PER,N_GE4,ED5-8,NR,NL,2013,9013779
A,WORLD,PER,N_GE4,ED5-8,NR,NL,2014,9199460
A,WORLD,PER,N_GE4,ED5-8,NR,NL,2015,9310396
A,WORLD,PER,N_GE4,ED5-8,NR,NL,2016,9574274
A,WORLD,PER,N_GE4,ED5-8,NR,NL,2017,7602725
A,WORLD,PER,N_GE4,ED5-8,NR,NL,2018,8239907
A,WORLD,PER,N_GE4,ED5-8,NR,NL,2019,9048399
A,WORLD,PER,N_GE4,ED5-8,NR,NL,2020,5368684
A,WORLD,PER,N_GE4,ED5-8,NR,NL,2021,9586995
A,WORLD,PER,N_GE4,ED5-8,NR,NL,2022,12607714
A,WORLD,PER,N_GE4,ED5-8,NR,PT,2012,1368086
A,WORLD,PER,N_GE4,ED5-8,NR,PT,2013,1632775
A,WORLD,PER,N_GE4,ED5-8,NR,PT,2015,1749878
A,WORLD,PER,N_GE4,ED5-8,NR,PT,2016,1603969
A,WORLD,PER,N_GE4,ED5-8,NR,PT,2017,1706082
A,WORLD,PER,N_GE4,ED5-8,NR,PT,2018,1968781
A,WORLD,PER,N_GE4,ED5-8,NR,PT,2019,2380118
A,WORLD,PER,N_GE4,ED5-8,NR,PT,2020,1775559
A,WORLD,PER,N_GE4,ED5-8,NR,PT,2021,2029698
A,WORLD,PER,N_GE4,ED5-8,NR,PT,2022,2524247
A,WORLD,PER,N_GE4,ED5-8,NR,RO,2013,2326801
A,WORLD,PER,N_GE4,ED5-8,NR,RO,2014,2148537
A,WORLD,PER,N_GE4,ED5-8,NR,RO,2015,2082525
A,WORLD,PER,N_GE4,ED5-8,NR,RO,2016,2284300
A,WORLD,PER,N_GE4,ED5-8,NR,RO,2017,2318868
A,WORLD,PER,N_GE4,ED5-8,NR,RO,2018,2535319
A,WORLD,PER,N_GE4,ED5-8,NR,RO,2019,2821830
A,WORLD,PER,N_GE4,ED5-8,NR,RO,2020,1664172
A,WORLD,PER,N_GE4,ED5-8,NR,RO,2021,2414686
A,WORLD,PER,N_GE4,ED5-8,NR,RO,2022,2745350
A,WORLD,PER,N_GE4,ED5-8,NR,RS,2018,372858
A,WORLD,PER,N_GE4,ED5-8,NR,SI,2012,532720
A,WORLD,PER,N_GE4,ED5-8,NR,SI,2013,560092
A,WORLD,PER,N_GE4,ED5-8,NR,SI,2014,547711
A,WORLD,PER,N_GE4,ED5-8,NR,SI,2015,530642
A,WORLD,PER,N_GE4,ED5-8,NR,SI,2016,568757
A,WORLD,PER,N_GE4,ED5-8,NR,SI,2021,700318
A,WORLD,PER,N_GE4,ED5-8,NR,SI,2022,860070
A,WORLD,PER,N_GE4,TOTAL,NR,AL,2017,1403529
A,WORLD,PER,N_GE4,TOTAL,NR,AL,2019,1988007
A,WORLD,PER,N_GE4,TOTAL,NR,AL,2020,1184714
A,WORLD,PER,N_GE4,TOTAL,NR,AT,2012,9406262
A,WORLD,PER,N_GE4,TOTAL,NR,AT,2013,9201677
A,WORLD,PER,N_GE4,TOTAL,NR,AT,2014,8781517
A,WORLD,PER,N_GE4,TOTAL,NR,AT,2015,8722921
A,WORLD,PER,N_GE4,TOTAL,NR,AT,2016,9582841
A,WORLD,PER,N_GE4,TOTAL,NR,AT,2017,9615054
A,WORLD,PER,N_GE4,TOTAL,NR,AT,2018,9614109
A,WORLD,PER,N_GE4,TOTAL,NR,AT,2019,9883667
A,WORLD,PER,N_GE4,TOTAL,NR,AT,2020,5013080
A,WORLD,PER,N_GE4,TOTAL,NR,AT,2021,7366478
A,WORLD,PER,N_GE4,TOTAL,NR,AT,2022,10129994
A,WORLD,PER,N_GE4,TOTAL,NR,BE,2012,6512385
A,WORLD,PER,N_GE4,TOTAL,NR,BE,2013,7916016
A,WORLD,PER,N_GE4,TOTAL,NR,BE,2014,7746327
A,WORLD,PER,N_GE4,TOTAL,NR,BE,2015,7603997
A,WORLD,PER,N_GE4,TOTAL,NR,BE,2016,9174698
A,WORLD,PER,N_GE4,TOTAL,NR,BE,2017,8278090
A,WORLD,PER,N_GE4,TOTAL,NR,BE,2018,9292785
A,WORLD,PER,N_GE4,TOTAL,NR,BE,2019,10132456
A,WORLD,PER,N_GE4,TOTAL,NR,BE,2020,5019067
A,WORLD,PER,N_GE4,TOTAL,NR,BE,2021,6682016
A,WORLD,PER,N_GE4,TOTAL,NR,BE,2022,10139785
A,WORLD,PER,N_GE4,TOTAL,NR,BG,2012,1347231
A,WORLD,PER,N_GE4,TOTAL,NR,BG,2013,1702929
A,WORLD,PER,N_GE4,TOTAL,NR,BG,2014,1532800
A,WORLD,PER,N_GE4,TOTAL,NR,BG,2015,1358871
A,WORLD,PER,N_GE4,TOTAL,NR,BG,2016,1673758
A,WORLD,PER,N_GE4,TOTAL,NR,BG,2017,2352700
A,WORLD,PER,N_GE4,TOTAL,NR,BG,2018,2269449
A,WORLD,PER,N_GE4,TOTAL,NR,BG,2019,2186699
A,WORLD,PER,N_GE4,TOTAL,NR,BG,2020,1144064
A,WORLD,PER,N_GE4,TOTAL,NR,BG,2021,1325836
A,WORLD,PER,N_GE4,TOTAL,NR,BG,2022,1974871
A,WORLD,PER,N_GE4,TOTAL,NR,CH,2012,9761174
A,WORLD,PER,N_GE4,TOTAL,NR,CH,2013,10005088
A,WORLD,PER,N_GE4,TOTAL,NR,CH,2014,10200668
A,WORLD,PER,N_GE4,TOTAL,NR,CH,2015,10400613
A,WORLD,PER,N_GE4,TOTAL,NR,CH,2016,11179228
A,WORLD,PER,N_GE4,TOTAL,NR,CH,2017,12055915
A,WORLD,PER,N_GE4,TOTAL,NR,CH,2018,11987905
A,WORLD,PER,N_GE4,TOTAL,NR,CH,2019,10793517
A,WORLD,PER,N_GE4,TOTAL,NR,CH,2020,7220380
A,WORLD,PER,N_GE4,TOTAL,NR,CH,2021,7555836
A,WORLD,PER,N_GE4,TOTAL,NR,CY,2012,1051122
A,WORLD,PER,N_GE4,TOTAL,NR,CY,2013,1121540
A,WORLD,PER,N_GE4,TOTAL,NR,CY,2014,1159140
A,WORLD,PER,N_GE4,TOTAL,NR,CY,2015,957565
A,WORLD,PER,N_GE4,TOTAL,NR,CY,2016,1082291
A,WORLD,PER,N_GE4,TOTAL,NR,CY,2017,1112588
A,WORLD,PER,N_GE4,TOTAL,NR,CY,2018,1157833
A,WORLD,PER,N_GE4,TOTAL,NR,CY,2019,1210050
A,WORLD,PER,N_GE4,TOTAL,NR,CY,2020,539894
A,WORLD,PER,N_GE4,TOTAL,NR,CY,2021,586116
A,WORLD,PER,N_GE4,TOTAL,NR,CY,2022,1123241
A,WORLD,PER,N_GE4,TOTAL,NR,CZ,2012,11726904
A,WORLD,PER,N_GE4,TOTAL,NR,CZ,2013,11281952
A,WORLD,PER,N_GE4,TOTAL,NR,CZ,2014,11733061
A,WORLD,PER,N_GE4,TOTAL,NR,CZ,2015,11290363
A,WORLD,PER,N_GE4,TOTAL,NR,CZ,2016,12629643
A,WORLD,PER,N_GE4,TOTAL,NR,CZ,2017,13022708
A,WORLD,PER,N_GE4,TOTAL,NR,CZ,2018,12873664
A,WORLD,PER,N_GE4,TOTAL,NR,CZ,2019,13514706
A,WORLD,PER,N_GE4,TOTAL,NR,CZ,2020,9275387
A,WORLD,PER,N_GE4,TOTAL,NR,CZ,2021,10426056
A,WORLD,PER,N_GE4,TOTAL,NR,CZ,2022,13313170
A,WORLD,PER,N_GE4,TOTAL,NR,DE,2012,100981271
A,WORLD,PER,N_GE4,TOTAL,NR,DE,2013,104975409
A,WORLD,PER,N_GE4,TOTAL,NR,DE,2014,103159264
A,WORLD,PER,N_GE4,TOTAL,NR,DE,2015,105194733
A,WORLD,PER,N_GE4,TOTAL,NR,DE,2016,109296731
A,WORLD,PER,N_GE4,TOTAL,NR,DE,2017,108307676
A,WORLD,PER,N_GE4,TOTAL,NR,DE,2018,124260670
A,WORLD,PER,N_GE4,TOTAL,NR,DE,2019,117661312
A,WORLD,PER,N_GE4,TOTAL,NR,DE,2020,61521129
A,WORLD,PER,N_GE4,TOTAL,NR,DE,2021,76852294
A,WORLD,PER,N_GE4,TOTAL,NR,DE,2022,109393255
A,WORLD,PER,N_GE4,TOTAL,NR,DK,2012,7573143
A,WORLD,PER,N_GE4,TOTAL,NR,DK,2013,7710422
A,WORLD,PER,N_GE4,TOTAL,NR,DK,2014,8101036
A,WORLD,PER,N_GE4,TOTAL,NR,DK,2015,7904095
A,WORLD,PER,N_GE4,TOTAL,NR,DK,2016,7411909
A,WORLD,PER,N_GE4,TOTAL,NR,DK,2017,7839728
A,WORLD,PER,N_GE4,TOTAL,NR,DK,2018,7676198
A,WORLD,PER,N_GE4,TOTAL,NR,DK,2019,10925602
A,WORLD,PER,N_GE4,TOTAL,NR,DK,2020,6691235
A,WORLD,PER,N_GE4,TOTAL,NR,DK,2021,5304240
A,WORLD,PER,N_GE4,TOTAL,NR,EE,2012,700595
A,WORLD,PER,N_GE4,TOTAL,NR,EE,2013,668052
A,WORLD,PER,N_GE4,TOTAL,NR,EE,2014,752679
A,WORLD,PER,N_GE4,TOTAL,NR,EE,2015,777821
A,WORLD,PER,N_GE4,TOTAL,NR,EE,2016,750531
